Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-25,Native,Mobile,Mobile,3138562,81691,2.6,7418,6305,1113,6305,1113,190006.21,1095212.88,5.76,60.54,2.33,25.61,2824705,3138562,90.0,2824705,3138562,3138562,14.2
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-25,Display,Mobile,Mobile,1487319,37166,2.5,2761,2346,415,2346,415,77534.7,416725.65,5.37,52.13,2.09,28.08,1338587,1487319,90.0,1338587,1487319,1487319,15.5
Black_Friday_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-25,Video,Desktop,Desktop,1141284,26349,2.31,1628,1383,245,1383,245,52431.0,307528.3,5.87,45.94,1.99,32.21,1027155,1141284,90.0,1027155,1141284,1141284,10.3
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-25,Native,Mobile,Mobile,969573,18265,1.88,1431,1216,215,1216,215,38673.91,219574.68,5.68,39.89,2.12,27.03,872615,969573,90.0,872615,969573,969573,13.9
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-25,Display,Mobile,Mobile,1514457,27297,1.8,2259,1920,339,1920,339,59304.45,364322.23,6.14,39.16,2.17,26.25,1363011,1514457,90.0,1363011,1514457,1514457,13.4
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-25,Display,Mobile,Mobile,2018500,53304,2.64,2851,2423,428,2423,428,114941.17,458320.46,3.99,56.94,2.16,40.32,1816650,2018500,90.0,1816650,2018500,2018500,15.4
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-25,Native,Desktop,Desktop,2737239,71148,2.6,6693,5689,1004,5689,1004,139510.81,1267637.03,9.09,50.97,1.96,20.84,2463515,2737239,90.0,2463515,2737239,2737239,14.2
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-25,Native,Desktop,Desktop,1419380,23805,1.68,2125,1806,319,1806,319,49356.94,360724.41,7.31,34.77,2.07,23.23,1277442,1419380,90.0,1277442,1419380,1419380,15.4
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-25,Display,Desktop,Desktop,3483718,58832,1.69,4077,3465,612,3465,612,143078.86,759596.36,5.31,41.07,2.43,35.09,3135346,3483718,90.0,3135346,3483718,3483718,14.2
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-25,Native,Mobile,Mobile,1468418,34654,2.36,2726,2317,409,2317,409,63084.85,501493.49,7.95,42.96,1.82,23.14,1321576,1468418,90.0,1321576,1468418,1468418,11.1
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-25,Display,Desktop,Desktop,2277196,45945,2.02,2586,2198,388,2198,388,97441.43,414118.94,4.25,42.79,2.12,37.68,2049476,2277196,90.0,2049476,2277196,2277196,9.3
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-25,Video,Mobile,Mobile,897999,21164,2.36,1207,1025,182,1025,182,37110.48,232522.64,6.27,41.33,1.75,30.75,808199,897999,90.0,808199,897999,897999,9.6
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-25,Native,Mobile,Mobile,1858864,31900,1.72,3023,2569,454,2569,454,66485.2,453955.09,6.83,35.77,2.08,21.99,1672977,1858864,90.0,1672977,1858864,1858864,14.5
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-25,Video,Mobile,Mobile,3091256,84378,2.73,7109,6042,1067,6042,1067,145633.19,1226770.9,8.42,47.11,1.73,20.49,2782130,3091256,90.0,2782130,3091256,3091256,11.6
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-25,Native,Mobile,Mobile,1849501,42908,2.32,3652,3104,548,3104,548,78589.13,609119.35,7.75,42.49,1.83,21.52,1664550,1849501,90.0,1664550,1849501,1849501,12.0
Q3_Promo_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-25,Display,Mobile,Mobile,2589474,40531,1.57,3616,3073,543,3073,543,71398.35,537335.0,7.53,27.57,1.76,19.75,2330526,2589474,90.0,2330526,2589474,2589474,11.2
Q3_Promo_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-25,Video,Mobile,Mobile,1148511,27972,2.44,2258,1919,339,1919,339,65192.18,353041.19,5.42,56.76,2.33,28.87,1033659,1148511,90.0,1033659,1148511,1148511,13.5
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-25,Display,Mobile,Mobile,2646174,63606,2.4,5040,4284,756,4284,756,118693.84,963291.39,8.12,44.85,1.87,23.55,2381556,2646174,90.0,2381556,2646174,2646174,16.1
Flash_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-25,Native,Desktop,Desktop,2580446,54865,2.13,4206,3575,631,3575,631,97167.67,685717.6,7.06,37.66,1.77,23.1,2322401,2580446,90.0,2322401,2580446,2580446,16.1
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-26,Video,Desktop,Desktop,1484298,33842,2.28,3229,2744,485,2744,485,82051.2,560246.14,6.83,55.28,2.42,25.41,1335868,1484298,90.0,1335868,1484298,1484298,10.8
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-26,Native,Mobile,Mobile,1583947,42450,2.68,3986,3388,598,3388,598,88941.21,595197.4,6.69,56.15,2.1,22.31,1425552,1583947,90.0,1425552,1583947,1583947,13.3
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-26,Video,Desktop,Desktop,1010171,17661,1.75,1657,1408,249,1408,249,33222.76,299534.63,9.02,32.89,1.88,20.05,909153,1010171,90.0,909153,1010171,1010171,12.0
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-26,Native,Desktop,Desktop,1919892,47327,2.47,2746,2334,412,2334,412,97383.53,433179.35,4.45,50.72,2.06,35.46,1727902,1919892,90.0,1727902,1919892,1919892,14.1
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-26,Display,Desktop,Desktop,1823238,36264,1.99,2441,2074,367,2074,367,64411.0,379343.39,5.89,35.33,1.78,26.39,1640914,1823238,90.0,1640914,1823238,1823238,14.1
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-26,Video,Mobile,Mobile,2709311,54440,2.01,4906,4170,736,4170,736,113611.21,907689.19,7.99,41.93,2.09,23.16,2438379,2709311,90.0,2438379,2709311,2709311,14.6
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-08-26,Native,Desktop,Desktop,2238193,59573,2.66,4948,4205,743,4205,743,137584.78,911036.98,6.62,61.47,2.31,27.81,2014373,2238193,90.0,2014373,2238193,2238193,10.0
Summer_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-26,Display,Desktop,Desktop,1845495,30959,1.68,1889,1605,284,1605,284,72250.92,364204.17,5.04,39.15,2.33,38.25,1660945,1845495,90.0,1660945,1845495,1845495,13.8
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-26,Video,Desktop,Desktop,2118280,41512,1.96,3759,3195,564,3195,564,81553.65,714595.31,8.76,38.5,1.96,21.7,1906452,2118280,90.0,1906452,2118280,2118280,14.7
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-26,Display,Mobile,Mobile,2471788,65057,2.63,4581,3893,688,3893,688,115311.39,866211.8,7.51,46.65,1.77,25.17,2224609,2471788,90.0,2224609,2471788,2471788,13.0
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-08-26,Display,Desktop,Desktop,3010134,61738,2.05,3321,2822,499,2822,499,106438.16,593447.5,5.58,35.36,1.72,32.05,2709120,3010134,90.0,2709120,3010134,3010134,9.6
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-26,Video,Mobile,Mobile,2743823,57446,2.09,4471,3800,671,3800,671,135171.54,703765.1,5.21,49.26,2.35,30.23,2469440,2743823,90.0,2469440,2743823,2743823,11.8
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-08-26,Display,Desktop,Desktop,3217567,88557,2.75,5806,4935,871,4935,871,195098.8,1120627.16,5.74,60.64,2.2,33.6,2895810,3217567,90.0,2895810,3217567,3217567,13.6
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-26,Native,Mobile,Mobile,2666112,74129,2.78,6991,5942,1049,5942,1049,171765.84,1207044.18,7.03,64.43,2.32,24.57,2399500,2666112,90.0,2399500,2666112,2666112,9.5
New_Year_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-26,Display,Desktop,Desktop,1928356,36207,1.88,1955,1661,294,1661,294,63927.65,311886.22,4.88,33.15,1.77,32.7,1735520,1928356,90.0,1735520,1928356,1928356,9.4
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-26,Native,Desktop,Desktop,1484572,23928,1.61,1704,1448,256,1448,256,56707.32,316815.24,5.59,38.2,2.37,33.28,1336114,1484572,90.0,1336114,1484572,1484572,15.5
Q3_Promo_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-26,Native,Mobile,Mobile,2607871,48575,1.86,4085,3472,613,3472,613,112364.19,703430.81,6.26,43.09,2.31,27.51,2347083,2607871,90.0,2347083,2607871,2607871,14.8
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-26,Video,Desktop,Desktop,1259960,29295,2.33,2170,1844,326,1844,326,69030.09,327726.4,4.75,54.79,2.36,31.81,1133964,1259960,90.0,1133964,1259960,1259960,10.3
Flash_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-26,Native,Desktop,Desktop,3033220,84636,2.79,4760,4046,714,4046,714,195038.3,737682.71,3.78,64.3,2.3,40.97,2729898,3033220,90.0,2729898,3033220,3033220,9.5
Flash_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-26,Video,Mobile,Mobile,1351744,31220,2.31,2800,2380,420,2380,420,69094.27,474810.07,6.87,51.11,2.21,24.68,1216569,1351744,90.0,1216569,1351744,1351744,10.9
Holiday_Campaign_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-27,Video,Mobile,Mobile,1132780,28967,2.56,1669,1418,251,1418,251,52228.6,302433.74,5.79,46.11,1.8,31.29,1019502,1132780,90.0,1019502,1132780,1132780,16.0
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-27,Native,Mobile,Mobile,1359652,31876,2.34,2016,1713,303,1713,303,54241.37,376882.43,6.95,39.89,1.7,26.91,1223686,1359652,90.0,1223686,1359652,1359652,12.6
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-27,Native,Mobile,Mobile,771831,21009,2.72,1609,1367,242,1367,242,48302.56,267252.88,5.53,62.58,2.3,30.02,694647,771831,90.0,694647,771831,771831,10.1
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-27,Display,Desktop,Desktop,1697113,32579,1.92,2145,1823,322,1823,322,72353.32,320244.34,4.43,42.63,2.22,33.73,1527401,1697113,90.0,1527401,1697113,1697113,11.7
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-27,Video,Mobile,Mobile,1614693,39996,2.48,3238,2752,486,2752,486,96968.19,631771.36,6.52,60.05,2.42,29.95,1453223,1614693,90.0,1453223,1614693,1614693,15.8
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-27,Display,Mobile,Mobile,2864868,70061,2.45,3789,3220,569,3220,569,149099.55,675766.49,4.53,52.04,2.13,39.35,2578381,2864868,90.0,2578381,2864868,2864868,11.8
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-27,Native,Desktop,Desktop,2355258,53137,2.26,4957,4213,744,4213,744,100916.72,817170.35,8.1,42.85,1.9,20.36,2119732,2355258,90.0,2119732,2355258,2355258,13.6
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-27,Display,Mobile,Mobile,1419180,37495,2.64,3092,2628,464,2628,464,74086.38,560673.96,7.57,52.2,1.98,23.96,1277262,1419180,90.0,1277262,1419180,1419180,10.8
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-08-27,Native,Mobile,Mobile,2878033,47007,1.63,3370,2864,506,2864,506,89302.8,627331.3,7.02,31.03,1.9,26.5,2590229,2878033,90.0,2590229,2878033,2878033,14.4
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-27,Display,Mobile,Mobile,2802293,67256,2.4,5937,5046,891,5046,891,137779.44,1063203.47,7.72,49.17,2.05,23.21,2522063,2802293,90.0,2522063,2802293,2802293,9.0
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-27,Video,Mobile,Mobile,1254828,30666,2.44,2805,2384,421,2384,421,71375.77,446290.12,6.25,56.88,2.33,25.45,1129345,1254828,90.0,1129345,1254828,1254828,10.8
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-27,Display,Desktop,Desktop,3007562,53649,1.78,3083,2620,463,2620,463,90808.2,492416.24,5.42,30.19,1.69,29.45,2706805,3007562,90.0,2706805,3007562,3007562,9.5
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-27,Display,Desktop,Desktop,1363093,29709,2.18,1897,1612,285,1612,285,64936.54,280922.89,4.33,47.64,2.19,34.23,1226783,1363093,90.0,1226783,1363093,1363093,14.2
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-27,Video,Desktop,Desktop,2999849,46454,1.55,3106,2640,466,2640,466,107316.25,478615.57,4.46,35.77,2.31,34.55,2699864,2999849,90.0,2699864,2999849,2999849,16.0
New_Year_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-27,Video,Desktop,Desktop,1816619,46637,2.57,2613,2221,392,2221,392,92211.76,417317.17,4.53,50.76,1.98,35.29,1634957,1816619,90.0,1634957,1816619,1816619,9.8
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-27,Native,Desktop,Desktop,3638334,63099,1.73,4208,3576,632,3576,632,152656.6,639042.25,4.19,41.96,2.42,36.28,3274500,3638334,90.0,3274500,3638334,3638334,12.3
Q3_Promo_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-27,Video,Desktop,Desktop,2766748,51639,1.87,4344,3692,652,3692,652,90225.38,760827.57,8.43,32.61,1.75,20.77,2490073,2766748,90.0,2490073,2766748,2766748,11.3
Q3_Promo_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-27,Display,Mobile,Mobile,1248068,26351,2.11,1737,1476,261,1476,261,56355.48,263370.94,4.67,45.15,2.14,32.44,1123261,1248068,90.0,1123261,1248068,1248068,14.9
Flash_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-27,Video,Mobile,Mobile,1780381,40225,2.26,2776,2359,417,2359,417,98502.58,490956.08,4.98,55.33,2.45,35.48,1602342,1780381,90.0,1602342,1780381,1780381,10.9
Flash_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-27,Native,Mobile,Mobile,1565089,37221,2.38,2166,1841,325,1841,325,66102.86,416615.71,6.3,42.24,1.78,30.52,1408580,1565089,90.0,1408580,1565089,1565089,10.9
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-28,Video,Desktop,Desktop,1454543,23099,1.59,1791,1522,269,1522,269,43290.95,271553.1,6.27,29.76,1.87,24.17,1309088,1454543,90.0,1309088,1454543,1454543,14.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-28,Display,Desktop,Desktop,2234352,55503,2.48,2941,2499,442,2499,442,106528.23,479115.44,4.5,47.68,1.92,36.22,2010916,2234352,90.0,2010916,2234352,2234352,13.9
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-28,Display,Mobile,Mobile,2588833,61323,2.37,5396,4586,810,4586,810,125033.42,928835.57,7.43,48.3,2.04,23.17,2329949,2588833,90.0,2329949,2588833,2588833,9.2
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-28,Video,Mobile,Mobile,1301675,27479,2.11,2198,1868,330,1868,330,54887.46,344341.33,6.27,42.17,2.0,24.97,1171507,1301675,90.0,1171507,1301675,1301675,10.5
Cyber_Monday_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-28,Native,Mobile,Mobile,2076038,51181,2.47,4120,3502,618,3502,618,110887.22,706917.84,6.38,53.41,2.17,26.91,1868434,2076038,90.0,1868434,2076038,2076038,11.5
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-28,Video,Mobile,Mobile,1843344,50822,2.76,3674,3122,552,3122,552,102845.15,561383.91,5.46,55.79,2.02,27.99,1659009,1843344,90.0,1659009,1843344,1843344,13.8
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-28,Display,Mobile,Mobile,1294705,36823,2.84,2901,2465,436,2465,436,70789.76,502482.13,7.1,54.68,1.92,24.4,1165234,1294705,90.0,1165234,1294705,1294705,16.1
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-28,Native,Desktop,Desktop,2684637,45899,1.71,3118,2650,468,2650,468,88626.17,586801.4,6.62,33.01,1.93,28.42,2416173,2684637,90.0,2416173,2684637,2684637,13.3
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-28,Display,Mobile,Mobile,1419990,25171,1.77,2350,1997,353,1997,353,43520.19,384499.24,8.83,30.65,1.73,18.52,1277991,1419990,90.0,1277991,1419990,1419990,8.9
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-28,Video,Desktop,Desktop,2329933,65474,2.81,3668,3117,551,3117,551,117993.41,703035.66,5.96,50.64,1.8,32.17,2096939,2329933,90.0,2096939,2329933,2329933,14.1
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-08-28,Display,Desktop,Desktop,1469011,23956,1.63,2103,1787,316,1787,316,50161.24,338528.03,6.75,34.15,2.09,23.85,1322109,1469011,90.0,1322109,1469011,1469011,11.5
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-28,Video,Mobile,Mobile,1187381,26925,2.27,2404,2043,361,2043,361,62687.62,441422.46,7.04,52.79,2.33,26.08,1068642,1187381,90.0,1068642,1187381,1187381,14.2
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-28,Video,Mobile,Mobile,1790303,43583,2.43,3990,3391,599,3391,599,93627.69,682541.6,7.29,52.3,2.15,23.47,1611272,1790303,90.0,1611272,1790303,1790303,14.0
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-28,Display,Mobile,Mobile,1110423,28488,2.57,2695,2290,405,2290,405,54949.32,473412.57,8.62,49.49,1.93,20.39,999380,1110423,90.0,999380,1110423,1110423,9.0
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-28,Video,Mobile,Mobile,2818323,64222,2.28,5318,4520,798,4520,798,115606.91,987989.71,8.55,41.02,1.8,21.74,2536490,2818323,90.0,2536490,2818323,2818323,10.7
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-08-28,Native,Mobile,Mobile,2831433,65772,2.32,5388,4579,809,4579,809,113272.49,982417.63,8.67,40.01,1.72,21.02,2548289,2831433,90.0,2548289,2831433,2831433,14.7
Q3_Promo_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-28,Native,Mobile,Mobile,1163161,24190,2.08,1642,1395,247,1395,247,59493.39,300499.93,5.05,51.15,2.46,36.23,1046844,1163161,90.0,1046844,1163161,1163161,14.0
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-28,Video,Desktop,Desktop,3709099,74195,2.0,5999,5099,900,5099,900,167405.27,1171650.32,7.0,45.13,2.26,27.91,3338189,3709099,90.0,3338189,3709099,3709099,12.0
Flash_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-08-28,Native,Mobile,Mobile,2113056,34897,1.65,1986,1688,298,1688,298,73629.57,304315.34,4.13,34.85,2.11,37.07,1901750,2113056,90.0,1901750,2113056,2113056,9.3
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-28,Display,Mobile,Mobile,1641121,45883,2.8,3080,2618,462,2618,462,107526.37,582120.01,5.41,65.52,2.34,34.91,1477008,1641121,90.0,1477008,1641121,1641121,12.2
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-29,Native,Desktop,Desktop,1611414,27576,1.71,1622,1378,244,1378,244,64787.71,266178.65,4.11,40.21,2.35,39.94,1450272,1611414,90.0,1450272,1611414,1611414,14.0
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-08-29,Display,Mobile,Mobile,3020793,62257,2.06,3615,3072,543,3072,543,122029.77,677266.16,5.55,40.4,1.96,33.76,2718713,3020793,90.0,2718713,3020793,3020793,14.8
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-08-29,Native,Mobile,Mobile,2068780,35689,1.73,3087,2623,464,2623,464,70022.38,547396.55,7.82,33.85,1.96,22.68,1861902,2068780,90.0,1861902,2068780,2068780,13.0
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-29,Display,Mobile,Mobile,2624801,42282,1.61,3991,3392,599,3392,599,71778.53,578334.44,8.06,27.35,1.7,17.99,2362320,2624801,90.0,2362320,2624801,2624801,10.4
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-29,Display,Mobile,Mobile,3089768,50540,1.64,4642,3945,697,3945,697,91661.1,696598.33,7.6,29.67,1.81,19.75,2780791,3089768,90.0,2780791,3089768,3089768,14.6
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-29,Video,Mobile,Mobile,2313971,59831,2.59,3790,3221,569,3221,569,144735.25,561549.74,3.88,62.55,2.42,38.19,2082573,2313971,90.0,2082573,2313971,2313971,11.3
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-08-29,Video,Desktop,Desktop,1870696,30481,1.63,2395,2035,360,2035,360,65530.55,467267.64,7.13,35.03,2.15,27.36,1683626,1870696,90.0,1683626,1870696,1870696,13.4
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-29,Display,Desktop,Desktop,1631943,42153,2.58,2848,2420,428,2420,428,89685.13,419592.85,4.68,54.96,2.13,31.49,1468748,1631943,90.0,1468748,1631943,1631943,11.2
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-29,Video,Mobile,Mobile,1770116,43669,2.47,2487,2113,374,2113,374,102606.29,473544.97,4.62,57.97,2.35,41.26,1593104,1770116,90.0,1593104,1770116,1770116,10.9
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-29,Display,Mobile,Mobile,1369038,24342,1.78,1851,1573,278,1573,278,57204.03,303954.7,5.31,41.78,2.35,30.9,1232134,1369038,90.0,1232134,1369038,1369038,8.9
Spring_Launch_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-29,Display,Desktop,Desktop,2808766,74572,2.65,4278,3636,642,3636,642,127137.71,794685.9,6.25,45.26,1.7,29.72,2527889,2808766,90.0,2527889,2808766,2808766,10.8
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-29,Video,Desktop,Desktop,1946105,32204,1.65,1830,1555,275,1555,275,70726.95,315974.59,4.47,36.34,2.2,38.65,1751494,1946105,90.0,1751494,1946105,1946105,10.9
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-29,Display,Mobile,Mobile,1119158,22969,2.05,1924,1635,289,1635,289,55221.03,353092.91,6.39,49.34,2.4,28.7,1007242,1119158,90.0,1007242,1119158,1119158,8.8
Valentine_Day_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-29,Video,Mobile,Mobile,1194966,25175,2.11,2286,1943,343,1943,343,47305.29,432800.51,9.15,39.59,1.88,20.69,1075469,1194966,90.0,1075469,1194966,1194966,9.6
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-08-29,Native,Desktop,Desktop,2094398,57506,2.75,3438,2922,516,2922,516,119012.78,553943.66,4.65,56.82,2.07,34.62,1884958,2094398,90.0,1884958,2094398,2094398,9.9
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-08-29,Video,Mobile,Mobile,1094268,30771,2.81,2526,2147,379,2147,379,60837.56,456704.95,7.51,55.6,1.98,24.08,984841,1094268,90.0,984841,1094268,1094268,9.8
Q3_Promo_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-29,Video,Mobile,Mobile,2470516,53355,2.16,3665,3115,550,3115,550,122782.48,551739.52,4.49,49.7,2.3,33.5,2223464,2470516,90.0,2223464,2470516,2470516,12.7
Q3_Promo_2024,Display_Placement,Display_Creative,TechReview.com,2024-08-29,Display,Desktop,Desktop,2328040,42050,1.81,2708,2301,407,2301,407,93980.25,498006.44,5.3,40.37,2.23,34.7,2095236,2328040,90.0,2095236,2328040,2328040,10.9
Flash_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-29,Video,Desktop,Desktop,1667555,41967,2.52,2742,2330,412,2330,412,93991.3,418430.77,4.45,56.36,2.24,34.28,1500799,1667555,90.0,1500799,1667555,1667555,11.8
Flash_Sale_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-08-29,Display,Desktop,Desktop,1829573,39282,2.15,2096,1781,315,1781,315,79403.04,333693.89,4.2,43.4,2.02,37.88,1646615,1829573,90.0,1646615,1829573,1829573,9.5
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-08-30,Native,Desktop,Desktop,1428535,22857,1.6,2176,1849,327,1849,327,52796.2,418720.78,7.93,36.96,2.31,24.26,1285681,1428535,90.0,1285681,1428535,1428535,9.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-30,Display,Desktop,Desktop,1373347,22659,1.65,1216,1033,183,1033,183,46942.11,215795.64,4.6,34.18,2.07,38.6,1236012,1373347,90.0,1236012,1373347,1373347,9.2
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-08-30,Video,Mobile,Mobile,1395975,23159,1.66,1593,1354,239,1354,239,48085.23,257610.56,5.36,34.45,2.08,30.19,1256377,1395975,90.0,1256377,1395975,1395975,13.1
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-30,Display,Desktop,Desktop,2986392,59114,1.98,4139,3518,621,3518,621,121212.97,677381.78,5.59,40.59,2.05,29.29,2687752,2986392,90.0,2687752,2986392,2986392,14.5
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-08-30,Display,Mobile,Mobile,2289783,61166,2.67,4122,3503,619,3503,619,139955.58,781418.12,5.58,61.12,2.29,33.95,2060804,2289783,90.0,2060804,2289783,2289783,15.4
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-08-30,Video,Mobile,Mobile,1565103,29403,1.88,2345,1993,352,1993,352,53940.65,433403.93,8.03,34.46,1.83,23.0,1408592,1565103,90.0,1408592,1565103,1565103,14.1
