Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-17,Conversions,Discover,Mobile,35-44,Male,824813,16458,2.0,679106,82.33,611195,543284,407463,60.0,25355.6,30.74,1.54,10113,1076,6.54,163270.18,6.44,1.65,498623
New_Year_2024,Discover_Squad,Discover_Ad,2024-08-17,App_Installs,Discover,Mobile,25-34,Female,1613384,27198,1.69,1395907,86.52,1256316,1116725,837544,60.0,56664.64,35.12,2.08,8418,2468,9.07,357105.98,6.3,1.61,1000647
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-08-17,Conversions,Spotlight,Mobile,18-24,Male,754197,12342,1.64,579892,76.89,521902,463913,347935,60.0,26607.5,35.28,2.16,9255,815,6.6,128052.88,4.81,1.4,537321
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-08-17,Video_Views,Discover,Mobile,18-24,Female,1512563,21444,1.42,1371898,90.7,1234708,1097518,823138,60.0,31959.06,21.13,1.49,9483,2187,10.2,389825.31,12.2,1.7,889796
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-08-17,App_Installs,Spotlight,Mobile,25-34,Male,3039643,59297,1.95,2479852,81.58,2231866,1983881,1487911,60.0,126128.07,41.49,2.13,7093,5632,9.5,968552.84,7.68,1.51,2010454
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-17,Video_Views,Spotlight,Mobile,25-34,Male,1421967,19126,1.35,1087392,76.47,978652,869913,652435,60.0,28524.52,20.06,1.49,9570,1676,8.76,242308.17,8.49,1.44,990031
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-08-17,Engagement,Stories,Mobile,18-24,Female,2169837,38799,1.79,1713030,78.95,1541727,1370424,1027818,60.0,71058.98,32.75,1.83,9425,3871,9.98,671800.38,9.45,1.68,1292395
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-08-18,Engagement,Camera,Mobile,35-44,Male,1333503,24852,1.86,1043568,78.26,939211,834854,626140,60.0,46696.82,35.02,1.88,7345,2290,9.21,363730.05,7.79,1.55,859953
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-08-18,App_Installs,Discover,Mobile,35-44,Female,1005431,13725,1.37,791526,78.73,712373,633220,474915,60.0,22989.0,22.86,1.67,9808,1069,7.79,156207.19,6.79,1.47,684301
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-08-18,Conversions,Discover,Mobile,18-24,Female,1633575,25966,1.59,1449159,88.71,1304243,1159327,869495,60.0,50418.28,30.86,1.94,9001,2092,8.06,356170.09,7.06,1.59,1028820
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,Engagement,Spotlight,Mobile,18-24,Male,1625474,25775,1.59,1465311,90.15,1318779,1172248,879186,60.0,44262.96,27.23,1.72,7172,2428,9.42,383816.35,8.67,1.46,1116393
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-08-18,App_Installs,Stories,Mobile,18-24,Female,1895795,39461,2.08,1564743,82.54,1408268,1251794,938845,60.0,61476.94,32.43,1.56,8427,3074,7.79,518351.02,8.43,1.43,1329723
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-08-18,Video_Views,Discover,Mobile,35-44,Male,1026466,15465,1.51,837008,81.54,753307,669606,502204,60.0,26742.46,26.05,1.73,7628,1555,10.05,284977.93,10.66,1.45,709010
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-18,App_Installs,Stories,Mobile,35-44,Male,1479674,19705,1.33,1165965,78.8,1049368,932772,699579,60.0,31674.63,21.41,1.61,10206,1633,8.29,275296.15,8.69,1.54,961671
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-08-18,Video_Views,Discover,Mobile,25-34,Male,1424695,23555,1.65,1142257,80.18,1028031,913805,685354,60.0,38974.41,27.36,1.65,8318,2808,11.92,434079.81,11.14,1.41,1007638
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-08-18,App_Installs,Camera,Mobile,35-44,Female,1916469,26614,1.39,1703785,88.9,1533406,1363028,1022271,60.0,40020.86,20.88,1.5,9108,3130,11.76,488509.05,12.21,1.62,1182765
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,Engagement,Spotlight,Mobile,25-34,Female,1148900,15371,1.34,1016100,88.44,914490,812880,609660,60.0,27579.51,24.01,1.79,8239,1429,9.3,206463.93,7.49,1.69,681280
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,App_Installs,Spotlight,Mobile,35-44,Male,1358028,28337,2.09,1127400,83.02,1014660,901920,676440,60.0,58347.45,42.96,2.06,9646,2005,7.08,278835.78,4.78,1.65,822492
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-08-18,Conversions,Discover,Mobile,25-34,Female,2475056,34964,1.41,1861598,75.21,1675438,1489278,1116958,60.0,69477.27,28.07,1.99,8991,3902,11.16,671913.35,9.67,1.64,1513159
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,Conversions,Spotlight,Mobile,35-44,Female,2446151,37580,1.54,2041561,83.46,1837404,1633248,1224936,60.0,64363.29,26.31,1.71,8510,2888,7.68,527176.35,8.19,1.42,1721199
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-18,Conversions,Discover,Mobile,25-34,Male,920674,18838,2.05,726822,78.94,654139,581457,436093,60.0,30229.4,32.83,1.6,8949,1609,8.54,259745.36,8.59,1.67,550256
New_Year_2024,Camera_Squad,Camera_Ad,2024-08-18,Video_Views,Camera,Mobile,18-24,Female,1140397,25353,2.22,1026178,89.98,923560,820942,615706,60.0,51275.74,44.96,2.02,10202,2285,9.01,338717.02,6.61,1.47,777448
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,Engagement,Spotlight,Mobile,35-44,Female,1824366,32165,1.76,1458276,79.93,1312448,1166620,874965,60.0,56095.4,30.75,1.74,8674,2791,8.68,507086.25,9.04,1.62,1128594
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-08-18,Conversions,Stories,Mobile,25-34,Male,2688363,47695,1.77,2393604,89.04,2154243,1914883,1436162,60.0,72662.66,27.03,1.52,7571,5580,11.7,809108.34,11.14,1.4,1915167
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-08-18,Conversions,Discover,Mobile,25-34,Male,2383720,37979,1.59,1952067,81.89,1756860,1561653,1171240,60.0,63249.78,26.53,1.67,7438,4469,11.77,673365.68,10.65,1.49,1596915
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-08-18,App_Installs,Discover,Mobile,18-24,Male,1073821,19821,1.85,976734,90.96,879060,781387,586040,60.0,35545.35,33.1,1.79,9253,1490,7.52,227387.28,6.4,1.47,731063
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-18,App_Installs,Spotlight,Mobile,35-44,Female,2190374,29336,1.34,1847232,84.33,1662508,1477785,1108339,60.0,63653.39,29.06,2.17,8056,2063,7.03,289909.45,4.55,1.47,1485420
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-08-19,App_Installs,Stories,Mobile,25-34,Female,2730333,50484,1.85,2486478,91.07,2237830,1989182,1491886,60.0,107929.83,39.53,2.14,10030,5140,10.18,763600.36,7.07,1.62,1690207
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-08-19,App_Installs,Camera,Mobile,35-44,Male,1842736,38926,2.11,1514134,82.17,1362720,1211307,908480,60.0,60579.54,32.87,1.56,9397,3221,8.27,462970.95,7.64,1.46,1265293
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-19,Conversions,Spotlight,Mobile,35-44,Male,1862585,35968,1.93,1661624,89.21,1495461,1329299,996974,60.0,71793.91,38.55,2.0,8431,3331,9.26,502879.2,7.0,1.43,1304410
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-08-19,App_Installs,Stories,Mobile,35-44,Male,1867523,39323,2.11,1648077,88.25,1483269,1318461,988846,60.0,87000.18,46.59,2.21,7082,4157,10.57,572144.39,6.58,1.63,1142375
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-08-19,Engagement,Camera,Mobile,25-34,Male,1672231,22179,1.33,1388400,83.03,1249560,1110720,833040,60.0,33287.85,19.91,1.5,10244,2006,9.04,359363.59,10.8,1.47,1140988
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-19,App_Installs,Spotlight,Mobile,35-44,Male,1534853,28142,1.83,1227704,79.99,1104933,982163,736622,60.0,51934.0,33.84,1.85,9412,2677,9.51,368721.77,7.1,1.63,944430
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-19,Engagement,Stories,Mobile,18-24,Female,1877485,35202,1.87,1486888,79.2,1338199,1189510,892132,60.0,62651.19,33.37,1.78,7188,2453,6.97,445839.18,7.12,1.43,1310349
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-08-19,Video_Views,Discover,Mobile,18-24,Male,1575216,29733,1.89,1237463,78.56,1113716,989970,742477,60.0,64563.92,40.99,2.17,9742,3154,10.61,470318.15,7.28,1.71,922750
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-08-19,Conversions,Stories,Mobile,18-24,Female,1342558,26230,1.95,1066847,79.46,960162,853477,640108,60.0,41593.6,30.98,1.59,7438,2666,10.16,420203.14,10.1,1.62,826441
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-08-19,Conversions,Discover,Mobile,18-24,Male,1664533,34016,2.04,1321847,79.41,1189662,1057477,793108,60.0,68848.57,41.36,2.02,9257,2534,7.45,385786.18,5.6,1.47,1134936
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-08-19,Video_Views,Spotlight,Mobile,25-34,Female,1758803,24480,1.39,1326226,75.41,1193603,1060980,795735,60.0,51409.4,29.23,2.1,8510,1678,6.85,237458.09,4.62,1.62,1083250
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-08-19,App_Installs,Camera,Mobile,18-24,Male,2760913,42166,1.53,2311498,83.72,2080348,1849198,1386898,60.0,65225.56,23.62,1.55,8236,3796,9.0,548623.25,8.41,1.63,1690934
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-08-19,Video_Views,Stories,Mobile,25-34,Female,1658200,34217,2.06,1352901,81.59,1217610,1082320,811740,60.0,53645.98,32.35,1.57,10329,2733,7.99,437982.59,8.16,1.43,1157462
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-19,Video_Views,Discover,Mobile,18-24,Female,2006052,32874,1.64,1729444,86.21,1556499,1383555,1037666,60.0,56832.91,28.33,1.73,7221,3252,9.89,480322.99,8.45,1.61,1243167
New_Year_2024,Camera_Squad,Camera_Ad,2024-08-19,Conversions,Camera,Mobile,25-34,Female,803216,15483,1.93,705175,87.79,634657,564140,423105,60.0,32199.34,40.09,2.08,8774,1845,11.92,258691.65,8.03,1.54,521373
New_Year_2024,Discover_Squad,Discover_Ad,2024-08-19,Video_Views,Discover,Mobile,18-24,Female,2468734,38207,1.55,1872573,75.85,1685315,1498058,1123543,60.0,65417.32,26.5,1.71,10009,4535,11.87,812550.36,12.42,1.57,1571058
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-08-19,Video_Views,Camera,Mobile,35-44,Female,861668,13781,1.6,747626,86.76,672863,598100,448575,60.0,22654.24,26.29,1.64,10401,1038,7.53,184106.7,8.13,1.5,573072
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-08-19,Conversions,Discover,Mobile,25-34,Female,1646275,27074,1.64,1314816,79.87,1183334,1051852,788889,60.0,57702.76,35.05,2.13,9658,2125,7.85,325053.02,5.63,1.66,993639
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-19,Engagement,Spotlight,Mobile,35-44,Male,956760,12761,1.33,783804,81.92,705423,627043,470282,60.0,22582.87,23.6,1.77,7196,946,7.41,134722.4,5.97,1.43,671217
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-08-19,Conversions,Stories,Mobile,25-34,Male,1034596,15773,1.52,936486,90.52,842837,749188,561891,60.0,24340.65,23.53,1.54,7982,1726,10.94,308640.74,12.68,1.58,656060
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-08-20,Conversions,Spotlight,Mobile,25-34,Female,2729328,55100,2.02,2392191,87.65,2152971,1913752,1435314,60.0,115413.53,42.29,2.09,8737,4364,7.92,737403.22,6.39,1.66,1644523
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-08-20,Conversions,Stories,Mobile,18-24,Female,2124343,30477,1.43,1613863,75.97,1452476,1291090,968317,60.0,49498.07,23.3,1.62,9564,2670,8.76,476905.7,9.63,1.53,1389636
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-08-20,App_Installs,Discover,Mobile,18-24,Female,1232886,16945,1.37,970005,78.68,873004,776004,582003,60.0,29014.44,23.53,1.71,8765,1603,9.46,285814.39,9.85,1.56,789530
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-08-20,Engagement,Stories,Mobile,18-24,Male,603152,7816,1.3,458941,76.09,413046,367152,275364,60.0,15610.55,25.88,2.0,8855,713,9.12,103571.9,6.63,1.51,399309
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-08-20,App_Installs,Stories,Mobile,35-44,Female,787493,15369,1.95,688542,87.43,619687,550833,413125,60.0,26005.12,33.02,1.69,10132,1573,10.23,229007.62,8.81,1.46,538152
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-08-20,App_Installs,Discover,Mobile,25-34,Female,1214070,18504,1.52,987358,81.33,888622,789886,592414,60.0,30810.22,25.38,1.67,7692,1192,6.44,199328.53,6.47,1.69,716942
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-20,Video_Views,Stories,Mobile,25-34,Female,2707279,53576,1.98,2055292,75.92,1849762,1644233,1233175,60.0,105461.17,38.95,1.97,9498,6202,11.58,865651.09,8.21,1.56,1730058
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-08-20,Video_Views,Camera,Mobile,18-24,Female,1444545,21735,1.5,1118177,77.41,1006359,894541,670906,60.0,44781.55,31.0,2.06,9065,2547,11.72,440233.68,9.83,1.41,1025939
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-08-20,Engagement,Stories,Mobile,25-34,Male,2647347,53097,2.01,2376986,89.79,2139287,1901588,1426191,60.0,84932.68,32.08,1.6,8761,5809,10.94,844883.03,9.95,1.7,1558137
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-08-20,Video_Views,Camera,Mobile,35-44,Male,792628,10359,1.31,721077,90.97,648969,576861,432646,60.0,20440.22,25.79,1.97,7846,1182,11.41,217435.95,10.64,1.57,504076
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-08-20,App_Installs,Spotlight,Mobile,25-34,Female,1707835,31021,1.82,1447577,84.76,1302819,1158061,868546,60.0,56755.8,33.23,1.83,7256,2660,8.57,383245.04,6.75,1.56,1097184
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-08-20,Conversions,Discover,Mobile,35-44,Female,1223447,16035,1.31,991221,81.02,892098,792976,594732,60.0,24920.03,20.37,1.55,8809,1718,10.71,259437.54,10.41,1.67,733705
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-08-20,App_Installs,Stories,Mobile,18-24,Male,2715751,60869,2.24,2141212,78.84,1927090,1712969,1284727,60.0,122501.79,45.11,2.01,7756,4021,6.61,572304.45,4.67,1.54,1765051
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-08-20,Conversions,Camera,Mobile,18-24,Female,2362097,53514,2.27,1766185,74.77,1589566,1412948,1059711,60.0,88424.27,37.43,1.65,10063,4744,8.86,773403.91,8.75,1.42,1663075
New_Year_2024,Stories_Squad,Stories_Ad,2024-08-20,Conversions,Stories,Mobile,35-44,Male,1267087,19487,1.54,1111267,87.7,1000140,889013,666760,60.0,31763.08,25.07,1.63,7267,2293,11.77,312490.76,9.84,1.52,835099
New_Year_2024,Discover_Squad,Discover_Ad,2024-08-20,App_Installs,Discover,Mobile,18-24,Male,2304919,44847,1.95,1985626,86.15,1787063,1588500,1191375,60.0,92444.08,40.11,2.06,9782,4356,9.71,644963.86,6.98,1.43,1614832
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-08-20,Engagement,Camera,Mobile,25-34,Male,1824148,39267,2.15,1657163,90.85,1491446,1325730,994297,60.0,76631.21,42.01,1.95,9312,3139,7.99,518300.71,6.76,1.59,1148355
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-08-20,Video_Views,Spotlight,Mobile,35-44,Male,1759234,39826,2.26,1494597,84.96,1345137,1195677,896758,60.0,65248.79,37.09,1.64,8323,4158,10.44,625538.5,9.59,1.61,1091447
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-20,App_Installs,Spotlight,Mobile,25-34,Male,719972,16607,2.31,601440,83.54,541296,481152,360864,60.0,34083.97,47.34,2.05,8436,1305,7.86,224248.16,6.58,1.52,474268
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-08-20,App_Installs,Stories,Mobile,35-44,Female,1730927,31041,1.79,1481912,85.61,1333720,1185529,889147,60.0,46293.1,26.74,1.49,8827,2515,8.1,449322.85,9.71,1.46,1183373
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-08-21,App_Installs,Spotlight,Mobile,25-34,Male,2744196,48987,1.79,2307979,84.1,2077181,1846383,1384787,60.0,86353.95,31.47,1.76,10322,4831,9.86,730988.63,8.47,1.57,1742877
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-08-21,Video_Views,Stories,Mobile,18-24,Female,899118,12350,1.37,678106,75.42,610295,542484,406863,60.0,21202.89,23.58,1.72,8989,1066,8.63,149812.18,7.07,1.52,590169
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-21,Engagement,Spotlight,Mobile,35-44,Female,1510600,34955,2.31,1283726,84.98,1155353,1026980,770235,60.0,54621.44,36.16,1.56,7523,2421,6.93,419613.17,7.68,1.49,1011412
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-08-21,Video_Views,Camera,Mobile,35-44,Female,2068064,42814,2.07,1739204,84.1,1565283,1391363,1043522,60.0,81898.9,39.6,1.91,10040,3253,7.6,540631.63,6.6,1.46,1416999
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-21,App_Installs,Spotlight,Mobile,25-34,Female,2769927,52143,1.88,2378705,85.88,2140834,1902964,1427223,60.0,95890.06,34.62,1.84,9028,4011,7.69,715345.54,7.46,1.53,1812199
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-08-21,Conversions,Stories,Mobile,35-44,Female,3000678,69730,2.32,2533555,84.43,2280199,2026844,1520133,60.0,104952.6,34.98,1.51,10437,6015,8.63,1088655.32,10.37,1.61,1867861
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-21,Conversions,Stories,Mobile,35-44,Male,776446,14547,1.87,646441,83.26,581796,517152,387864,60.0,24278.38,31.27,1.67,8296,1698,11.67,281392.93,11.59,1.63,477459
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-21,Conversions,Spotlight,Mobile,35-44,Female,2827187,44712,1.58,2524719,89.3,2272247,2019775,1514831,60.0,71655.39,25.35,1.6,8005,3532,7.9,504917.53,7.05,1.67,1692193
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-08-21,Engagement,Stories,Mobile,18-24,Male,1086228,14793,1.36,849819,78.24,764837,679855,509891,60.0,24866.98,22.89,1.68,6990,1458,9.86,250450.27,10.07,1.46,741623
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-08-21,Engagement,Discover,Mobile,35-44,Male,976937,18964,1.94,813720,83.29,732348,650976,488232,60.0,33388.29,34.18,1.76,8039,2056,10.84,313552.91,9.39,1.63,600720
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-08-21,App_Installs,Stories,Mobile,25-34,Male,2379586,35483,1.49,2017548,84.79,1815793,1614038,1210528,60.0,75731.89,31.83,2.13,9563,3451,9.73,543325.71,7.17,1.45,1638566
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-08-21,App_Installs,Camera,Mobile,25-34,Female,1722506,32942,1.91,1495400,86.82,1345860,1196320,897240,60.0,54737.84,31.78,1.66,7258,2787,8.46,393182.3,7.18,1.4,1228833
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-21,Video_Views,Discover,Mobile,35-44,Female,898707,15980,1.78,800420,89.06,720378,640336,480252,60.0,27858.78,31.0,1.74,9900,1707,10.68,287543.53,10.32,1.5,600359
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-08-21,App_Installs,Stories,Mobile,35-44,Female,1421703,32180,2.26,1257711,88.47,1131939,1006168,754626,60.0,69960.02,49.21,2.17,8070,3482,10.82,620396.25,8.87,1.64,869229
New_Year_2024,Stories_Squad,Stories_Ad,2024-08-21,App_Installs,Stories,Mobile,35-44,Male,918082,12650,1.38,796996,86.81,717296,637596,478197,60.0,19996.7,21.78,1.58,9619,851,6.73,147411.45,7.37,1.42,645050
New_Year_2024,Camera_Squad,Camera_Ad,2024-08-21,Video_Views,Camera,Mobile,18-24,Male,2038970,38807,1.9,1823585,89.44,1641226,1458868,1094151,60.0,71698.28,35.16,1.85,9192,4616,11.89,650689.46,9.08,1.45,1407283
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-08-21,App_Installs,Spotlight,Mobile,35-44,Male,2391447,48878,2.04,2119990,88.65,1907991,1695992,1271994,60.0,103549.72,43.3,2.12,7418,3620,7.41,526556.96,5.09,1.7,1404022
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-08-21,Conversions,Discover,Mobile,18-24,Male,1312783,26763,2.04,1084329,82.6,975896,867463,650597,60.0,54619.23,41.61,2.04,9662,2442,9.12,397236.91,7.27,1.67,786932
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-08-21,Video_Views,Stories,Mobile,25-34,Male,2241372,35686,1.59,1796558,80.15,1616902,1437246,1077934,60.0,58616.55,26.15,1.64,7791,3901,10.93,670411.53,11.44,1.51,1488695
Flash_Sale_2024,Camera_Squad,Camera_Ad,2024-08-21,Engagement,Camera,Mobile,18-24,Male,648971,8529,1.31,489695,75.46,440725,391756,293817,60.0,13804.02,21.27,1.62,8508,596,6.99,96965.13,7.02,1.58,409858
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-08-22,Conversions,Discover,Mobile,18-24,Female,1386340,27336,1.97,1184768,85.46,1066291,947814,710860,60.0,45734.05,32.99,1.67,7019,2982,10.91,536909.29,11.74,1.6,867948
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-08-22,Conversions,Stories,Mobile,35-44,Male,1915105,43232,2.26,1446779,75.55,1302101,1157423,868067,60.0,64141.93,33.49,1.48,7714,4732,10.95,712025.18,11.1,1.42,1348034
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,Video_Views,Spotlight,Mobile,18-24,Male,1125533,15016,1.33,889470,79.03,800523,711576,533682,60.0,33036.93,29.35,2.2,7369,1158,7.71,164881.39,4.99,1.44,783840
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-08-22,Video_Views,Camera,Mobile,25-34,Female,867665,13963,1.61,739653,85.25,665687,591722,443791,60.0,28009.11,32.28,2.01,8208,1578,11.3,255578.8,9.12,1.57,551960
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,Conversions,Spotlight,Mobile,18-24,Male,2374744,48485,2.04,2130860,89.73,1917774,1704688,1278516,60.0,106346.33,44.78,2.19,7530,3925,8.1,633590.6,5.96,1.5,1584278
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-08-22,Conversions,Discover,Mobile,35-44,Female,1619019,35572,2.2,1353332,83.59,1217998,1082665,811999,60.0,67671.21,41.8,1.9,9096,3380,9.5,582164.82,8.6,1.66,977750
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-22,Engagement,Stories,Mobile,25-34,Male,1826373,40704,2.23,1521838,83.33,1369654,1217470,913102,60.0,88644.03,48.54,2.18,8993,3415,8.39,622933.38,7.03,1.43,1276215
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,Video_Views,Spotlight,Mobile,35-44,Male,1937134,32272,1.67,1695528,87.53,1525975,1356422,1017316,60.0,61628.78,31.81,1.91,7039,2793,8.65,465120.07,7.55,1.47,1317871
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-08-22,Video_Views,Stories,Mobile,25-34,Male,994976,13552,1.36,781554,78.55,703398,625243,468932,60.0,24339.03,24.46,1.8,8642,1473,10.87,225152.11,9.25,1.7,584321
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,App_Installs,Spotlight,Mobile,35-44,Female,3153340,51618,1.64,2858717,90.66,2572845,2286973,1715230,60.0,80265.75,25.45,1.55,9622,3817,7.39,651782.75,8.12,1.54,2050168
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-08-22,Conversions,Discover,Mobile,18-24,Male,2670321,40887,1.53,2297409,86.03,2067668,1837927,1378445,60.0,78896.57,29.55,1.93,8958,4577,11.19,716964.11,9.09,1.69,1580144
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,Conversions,Spotlight,Mobile,18-24,Male,2937639,37478,1.28,2311577,78.69,2080419,1849261,1386946,60.0,64233.18,21.87,1.71,9216,3997,10.66,605614.62,9.43,1.62,1809823
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-22,Conversions,Discover,Mobile,35-44,Male,1115487,16110,1.44,908824,81.47,817941,727059,545294,60.0,28082.05,25.17,1.74,9737,1346,8.36,190069.52,6.77,1.58,704886
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-08-22,Video_Views,Camera,Mobile,25-34,Male,1809406,34253,1.89,1400759,77.42,1260683,1120607,840455,60.0,52461.43,28.99,1.53,10014,3869,11.3,587723.87,11.2,1.59,1140909
New_Year_2024,Camera_Squad,Camera_Ad,2024-08-22,Video_Views,Camera,Mobile,35-44,Male,1857459,38575,2.08,1597809,86.02,1438028,1278247,958685,60.0,60110.89,32.36,1.56,9757,4524,11.73,812684.76,13.52,1.62,1143653
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,App_Installs,Spotlight,Mobile,25-34,Female,944852,18882,2.0,731778,77.45,658600,585422,439066,60.0,35470.41,37.54,1.88,8534,1347,7.13,217858.42,6.14,1.62,582659
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-08-22,Conversions,Spotlight,Mobile,35-44,Female,2224177,49092,2.21,1722487,77.44,1550238,1377989,1033492,60.0,105106.91,47.26,2.14,9960,4218,8.59,744486.43,7.08,1.53,1449343
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-08-22,Engagement,Camera,Mobile,18-24,Male,2384119,43138,1.81,1904628,79.89,1714165,1523702,1142776,60.0,94773.87,39.75,2.2,9672,4685,10.86,722881.37,7.63,1.65,1446383
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-08-22,Video_Views,Stories,Mobile,35-44,Male,2302685,35951,1.56,2070190,89.9,1863171,1656152,1242114,60.0,56542.81,24.56,1.57,8020,4204,11.69,722147.43,12.77,1.59,1450823
