Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-08-11,Native,Connected_TV,CTV,Neustar,High_Intent_Buyers,1710243,19255,1.13,1486,1248,238,7.72,38354.04,259048.12,6.75,22.43,1.99,25.81,1539218,1710243,90.0,0,0.0,1.51,1135514,1021962
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-08-11,Display,Connected_TV,Web,Oracle,In_Market_Shoppers,2985840,56576,1.89,3910,3284,626,6.91,108171.13,599114.74,5.54,36.23,1.91,27.67,2687256,2985840,90.0,0,0.0,1.78,1677828,1510045
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-08-11,Display,Desktop,App,Experian,Behavioral_Shoppers,2240030,46048,2.06,3870,3250,620,8.4,93845.07,610769.4,6.51,41.89,2.04,24.25,2016027,2240030,90.0,0,0.0,1.74,1283784,1155405
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-08-11,Video,Mobile,CTV,Oracle,In_Market_Shoppers,2265885,36999,1.63,2901,2436,465,7.84,70029.67,429601.57,6.13,30.91,1.89,24.14,2039296,2265885,90.0,1359531,60.0,1.69,1338239,1204415
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-12,Native,Mobile,CTV,Experian,Behavioral_Shoppers,1514560,24743,1.63,1376,1155,221,5.56,45293.68,220321.53,4.86,29.91,1.83,32.92,1363104,1514560,90.0,0,0.0,1.6,944140,849726
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-12,Video,Mobile,App,LiveRamp,Behavioral_Shoppers,1199906,15165,1.26,791,664,127,5.22,26363.05,145834.12,5.53,21.97,1.74,33.33,1079915,1199906,90.0,719943,60.0,1.66,721664,649497
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-12,Video,Connected_TV,App,Experian,In_Market_Shoppers,1408836,22406,1.59,1416,1189,227,6.32,50968.69,269191.68,5.28,36.18,2.27,35.99,1267952,1408836,90.0,845301,60.0,1.71,823233,740909
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-12,Native,Mobile,Web,LiveRamp,Contextual_Shopping,2366338,43672,1.85,3835,3221,614,8.78,84159.94,680281.89,8.08,35.57,1.93,21.95,2129704,2366338,90.0,0,0.0,1.72,1376171,1238553
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-08-12,Display,Desktop,Web,Neustar,Lookalike_Purchasers,3143218,57011,1.81,3104,2607,497,5.44,131261.71,593290.43,4.52,41.76,2.3,42.29,2828896,3143218,90.0,0,0.0,1.67,1883956,1695560
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-12,Video,Connected_TV,App,Oracle,Lookalike_Purchasers,2098662,43489,2.07,3081,2588,493,7.08,92743.83,510224.54,5.5,44.19,2.13,30.1,1888795,2098662,90.0,1259197,60.0,1.76,1190743,1071668
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-08-12,Native,Mobile,App,Neustar,In_Market_Shoppers,2863672,54801,1.91,2899,2435,464,5.29,107015.25,534120.43,4.99,37.37,1.95,36.91,2577304,2863672,90.0,0,0.0,1.66,1723430,1551087
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-12,Display,Mobile,CTV,Experian,Lookalike_Purchasers,2705871,40259,1.49,3438,2887,551,8.54,72323.83,548539.23,7.58,26.73,1.8,21.04,2435283,2705871,90.0,0,0.0,1.54,1751803,1576622
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-08-12,Display,Mobile,Web,LiveRamp,High_Intent_Buyers,2154369,26068,1.21,1636,1374,262,6.28,46938.84,239065.97,5.09,21.79,1.8,28.69,1938932,2154369,90.0,0,0.0,1.47,1461767,1315590
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-12,Video,Connected_TV,App,Neustar,Behavioral_Shoppers,2103627,38151,1.81,2606,2189,417,6.83,91286.49,390572.48,4.28,43.39,2.39,35.03,1893264,2103627,90.0,1262176,60.0,1.65,1271462,1144315
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-12,Video,Desktop,CTV,Oracle,Behavioral_Shoppers,1478464,26739,1.81,1947,1635,312,7.28,58832.51,360580.55,6.13,39.79,2.2,30.22,1330617,1478464,90.0,887078,60.0,1.68,878004,790203
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-12,Native,Desktop,Web,Experian,Contextual_Shopping,2701416,43003,1.59,2341,1966,375,5.44,79023.22,429028.23,5.43,29.25,1.84,33.76,2431274,2701416,90.0,0,0.0,1.65,1637668,1473901
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-12,Video,Connected_TV,Web,Oracle,Behavioral_Shoppers,995342,17247,1.73,1523,1279,244,8.83,29428.31,259165.06,8.81,29.57,1.71,19.32,895807,995342,90.0,597205,60.0,1.71,581043,522938
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-12,Native,Desktop,CTV,LiveRamp,Lookalike_Purchasers,2000653,30356,1.52,1558,1308,250,5.13,57207.94,246777.86,4.31,28.59,1.88,36.72,1800587,2000653,90.0,0,0.0,1.56,1282173,1153955
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-12,Native,Desktop,CTV,Experian,High_Intent_Buyers,1806482,22057,1.22,1593,1338,255,7.22,40173.43,306765.3,7.64,22.24,1.82,25.22,1625833,1806482,90.0,0,0.0,1.53,1182816,1064534
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-08-12,Video,Desktop,CTV,Oracle,Contextual_Shopping,1322929,19501,1.47,1091,916,175,5.59,43479.83,182577.78,4.2,32.87,2.23,39.85,1190636,1322929,90.0,793757,60.0,1.57,844377,759939
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-08-12,Display,Connected_TV,App,Neustar,High_Intent_Buyers,1575221,20403,1.3,1054,885,169,5.17,46848.99,155417.09,3.32,29.74,2.3,44.45,1417698,1575221,90.0,0,0.0,1.52,1033567,930210
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-08-12,Video,Desktop,Web,Neustar,High_Intent_Buyers,2106189,40831,1.94,3148,2644,504,7.71,78368.55,553988.05,7.07,37.21,1.92,24.89,1895570,2106189,90.0,1263713,60.0,1.69,1246748,1122073
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-08-12,Display,Connected_TV,Web,Oracle,Behavioral_Shoppers,2601576,49710,1.91,2559,2149,410,5.15,88840.06,461033.07,5.19,34.15,1.79,34.72,2341418,2601576,90.0,0,0.0,1.55,1683771,1515393
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-08-12,Native,Mobile,App,Experian,In_Market_Shoppers,1246439,25722,2.06,2076,1743,333,8.07,48797.19,333165.81,6.83,39.15,1.9,23.51,1121795,1246439,90.0,0,0.0,1.61,776298,698668
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-13,Video,Connected_TV,CTV,LiveRamp,High_Intent_Buyers,1247945,22537,1.81,1219,1023,196,5.41,47832.67,223331.15,4.67,38.33,2.12,39.24,1123150,1247945,90.0,748767,60.0,1.49,836439,752795
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-13,Native,Desktop,CTV,Experian,Lookalike_Purchasers,1197202,21976,1.84,2069,1737,332,9.41,36353.66,298396.63,8.21,30.37,1.65,17.57,1077481,1197202,90.0,0,0.0,1.71,699574,629616
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-08-13,Display,Mobile,Web,Neustar,In_Market_Shoppers,1784510,25459,1.43,2330,1957,373,9.15,54646.66,333982.21,6.11,30.62,2.15,23.45,1606059,1784510,90.0,0,0.0,1.61,1105369,994832
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-13,Native,Mobile,App,Experian,Lookalike_Purchasers,3412790,55730,1.63,3321,2789,532,5.96,131699.2,525682.05,3.99,38.59,2.36,39.66,3071511,3412790,90.0,0,0.0,1.66,2052487,1847238
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-13,Native,Connected_TV,CTV,Experian,Lookalike_Purchasers,2254916,33799,1.5,2776,2331,445,8.21,62583.37,461477.16,7.37,27.75,1.85,22.54,2029424,2254916,90.0,0,0.0,1.69,1331919,1198727
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-13,Video,Connected_TV,App,Oracle,Lookalike_Purchasers,2353326,47759,2.03,3046,2558,488,6.38,107607.67,468585.38,4.35,45.73,2.25,35.33,2117993,2353326,90.0,1411995,60.0,1.74,1355379,1219841
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-13,Video,Connected_TV,App,LiveRamp,Contextual_Shopping,1458493,30054,2.06,2286,1920,366,7.61,60451.11,327270.36,5.41,41.45,2.01,26.44,1312643,1458493,90.0,875095,60.0,1.62,901424,811281
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-13,Display,Mobile,Web,Experian,In_Market_Shoppers,2913677,44099,1.51,2502,2101,401,5.67,80002.57,447337.49,5.59,27.46,1.81,31.98,2622309,2913677,90.0,0,0.0,1.62,1797568,1617811
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-13,Native,Connected_TV,CTV,Experian,Lookalike_Purchasers,1201765,13902,1.16,1032,866,166,7.42,26966.96,193121.28,7.16,22.44,1.94,26.13,1081588,1201765,90.0,0,0.0,1.65,727337,654603
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-13,Video,Mobile,Web,Oracle,In_Market_Shoppers,2234209,45096,2.02,3422,2874,548,7.59,73228.17,506182.52,6.91,32.78,1.62,21.4,2010788,2234209,90.0,1340525,60.0,1.48,1514545,1363090
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-13,Video,Connected_TV,CTV,Oracle,Contextual_Shopping,2949904,38399,1.3,2917,2450,467,7.6,90848.99,423138.22,4.66,30.8,2.37,31.14,2654913,2949904,90.0,1769942,60.0,1.6,1838854,1654968
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-13,Native,Mobile,Web,LiveRamp,High_Intent_Buyers,2088423,32347,1.55,2580,2167,413,7.98,63637.22,493619.25,7.76,30.47,1.97,24.67,1879580,2088423,90.0,0,0.0,1.59,1316728,1185055
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-13,Native,Connected_TV,Web,Experian,Contextual_Shopping,2974777,42295,1.42,2200,1848,352,5.2,72901.81,322095.32,4.42,24.51,1.72,33.14,2677299,2974777,90.0,0,0.0,1.54,1932511,1739259
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-13,Display,Connected_TV,App,Neustar,Lookalike_Purchasers,2383924,44026,1.85,3286,2760,526,7.46,78076.78,570835.61,7.31,32.75,1.77,23.76,2145531,2383924,90.0,0,0.0,1.79,1333616,1200254
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-08-13,Display,Desktop,CTV,LiveRamp,Behavioral_Shoppers,1987422,37230,1.87,3124,2624,500,8.39,83117.78,538615.73,6.48,41.82,2.23,26.61,1788679,1987422,90.0,0,0.0,1.59,1250263,1125236
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-13,Native,Connected_TV,Web,LiveRamp,Behavioral_Shoppers,1416579,28764,2.03,2666,2239,427,9.27,46222.43,509995.39,11.03,32.63,1.61,17.34,1274921,1416579,90.0,0,0.0,1.5,943367,849030
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-08-13,Video,Mobile,Web,Oracle,High_Intent_Buyers,1728887,24749,1.43,1720,1444,276,6.95,56392.13,258417.78,4.58,32.62,2.28,32.79,1555998,1728887,90.0,1037332,60.0,1.57,1097809,988028
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-08-13,Display,Connected_TV,App,Neustar,Lookalike_Purchasers,2128056,31560,1.48,1619,1359,260,5.13,74971.17,240055.08,3.2,35.23,2.38,46.31,1915250,2128056,90.0,0,0.0,1.53,1388920,1250028
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-08-13,Video,Mobile,CTV,Experian,Contextual_Shopping,1747848,33469,1.91,2466,2071,395,7.37,79907.54,427588.73,5.35,45.72,2.39,32.4,1573063,1747848,90.0,1048708,60.0,1.58,1108895,998005
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-08-13,Native,Desktop,App,Oracle,High_Intent_Buyers,3029446,41433,1.37,2775,2331,444,6.7,88334.65,416005.12,4.71,29.16,2.13,31.83,2726501,3029446,90.0,0,0.0,1.52,1994561,1795104
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-14,Native,Connected_TV,Web,Neustar,Lookalike_Purchasers,2380225,43909,1.84,4148,3484,664,9.45,104568.96,685916.33,6.56,43.93,2.38,25.21,2142202,2380225,90.0,0,0.0,1.69,1411132,1270018
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-08-14,Display,Desktop,CTV,LiveRamp,Behavioral_Shoppers,2860699,51575,1.8,3301,2772,529,6.4,94129.08,507147.86,5.39,32.9,1.83,28.52,2574629,2860699,90.0,0,0.0,1.49,1918867,1726980
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-14,Video,Connected_TV,CTV,Experian,High_Intent_Buyers,1547434,20991,1.36,1646,1382,264,7.84,41437.5,245062.27,5.91,26.78,1.97,25.17,1392690,1547434,90.0,928460,60.0,1.68,919019,827117
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-14,Native,Connected_TV,App,Neustar,Lookalike_Purchasers,2454428,50078,2.04,3427,2878,549,6.84,84764.39,657323.4,7.75,34.54,1.69,24.73,2208985,2454428,90.0,0,0.0,1.63,1501663,1351496
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-14,Video,Connected_TV,App,Neustar,Behavioral_Shoppers,1345337,22959,1.71,1986,1668,318,8.65,49784.83,314784.72,6.32,37.01,2.17,25.07,1210803,1345337,90.0,807202,60.0,1.7,790561,711504
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-14,Native,Mobile,Web,LiveRamp,High_Intent_Buyers,1942375,25369,1.31,2137,1795,342,8.42,41057.05,350354.32,8.53,21.14,1.62,19.21,1748137,1942375,90.0,0,0.0,1.47,1321069,1188962
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-08-14,Native,Mobile,App,Neustar,In_Market_Shoppers,2329581,33038,1.42,2700,2268,432,8.17,62199.29,513316.97,8.25,26.7,1.88,23.04,2096622,2329581,90.0,0,0.0,1.7,1367770,1230993
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-14,Video,Mobile,CTV,Neustar,Behavioral_Shoppers,2593010,46186,1.78,3968,3333,635,8.59,95197.54,624481.41,6.56,36.71,2.06,23.99,2333709,2593010,90.0,1555806,60.0,1.59,1631166,1468049
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-14,Native,Mobile,Web,LiveRamp,Lookalike_Purchasers,1783307,20956,1.18,1914,1607,307,9.13,41595.8,319647.54,7.68,23.33,1.98,21.73,1604976,1783307,90.0,0,0.0,1.54,1159779,1043801
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-14,Video,Connected_TV,Web,LiveRamp,In_Market_Shoppers,2182818,33967,1.56,2917,2450,467,8.59,67255.33,550734.37,8.19,30.81,1.98,23.06,1964536,2182818,90.0,1309690,60.0,1.68,1300900,1170810
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-14,Native,Desktop,App,Oracle,Lookalike_Purchasers,2048708,25879,1.26,2250,1890,360,8.69,60581.9,329814.2,5.44,29.57,2.34,26.93,1843837,2048708,90.0,0,0.0,1.49,1374026,1236623
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-14,Video,Desktop,Web,LiveRamp,Contextual_Shopping,3494609,64446,1.84,5441,4570,871,8.44,103192.59,838046.31,8.12,29.53,1.6,18.97,3145148,3494609,90.0,2096765,60.0,1.71,2042995,1838695
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-14,Video,Desktop,Web,Experian,Behavioral_Shoppers,1546010,27065,1.75,2451,2058,393,9.06,53870.06,411894.47,7.65,34.84,1.99,21.98,1391409,1546010,90.0,927606,60.0,1.77,873076,785768
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-14,Native,Desktop,Web,Neustar,Behavioral_Shoppers,3556502,72117,2.03,3912,3286,626,5.42,147562.8,627213.69,4.25,41.49,2.05,37.72,3200851,3556502,90.0,0,0.0,1.64,2173426,1956083
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-14,Native,Desktop,CTV,LiveRamp,Behavioral_Shoppers,2330734,35495,1.52,2584,2170,414,7.28,64545.88,379723.53,5.88,27.69,1.82,24.98,2097660,2330734,90.0,0,0.0,1.53,1518800,1366920
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-08-14,Video,Desktop,App,Experian,Behavioral_Shoppers,2531138,49892,1.97,4614,3875,739,9.25,83353.2,818025.49,9.81,32.93,1.67,18.07,2278024,2531138,90.0,1518682,60.0,1.52,1669781,1502802
Premium_Retail_2024,Q3_Promo_2024,Display_AG,Display_Creative,2024-08-14,Display,Mobile,CTV,LiveRamp,In_Market_Shoppers,2842795,40809,1.44,2593,2178,415,6.35,80385.62,404125.64,5.03,28.28,1.97,31.0,2558515,2842795,90.0,0,0.0,1.49,1902029,1711826
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-08-14,Video,Connected_TV,CTV,LiveRamp,Lookalike_Purchasers,1381844,16971,1.23,1318,1107,211,7.77,36091.71,237103.05,6.57,26.12,2.13,27.38,1243659,1381844,90.0,829106,60.0,1.69,818290,736461
Premium_Retail_2024,Flash_Sale_2024,Display_AG,Display_Creative,2024-08-14,Display,Desktop,CTV,Experian,Lookalike_Purchasers,1442757,21888,1.52,1343,1128,215,6.14,41626.19,238952.88,5.74,28.85,1.9,30.99,1298481,1442757,90.0,0,0.0,1.61,894260,804834
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-08-14,Native,Connected_TV,Web,LiveRamp,Behavioral_Shoppers,3326883,55772,1.68,3652,3067,585,6.55,97346.96,561974.14,5.77,29.26,1.75,26.66,2994194,3326883,90.0,0,0.0,1.79,1863025,1676722
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,Web,Neustar,In_Market_Shoppers,1786851,36480,2.04,3106,2609,497,8.51,67143.46,568578.71,8.47,37.58,1.84,21.62,1608165,1786851,90.0,1072110,60.0,1.48,1203513,1083161
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-08-15,Display,Connected_TV,Web,Experian,Lookalike_Purchasers,2595801,41826,1.61,2386,2004,382,5.7,69587.29,367047.35,5.27,26.81,1.66,29.16,2336220,2595801,90.0,0,0.0,1.56,1661967,1495770
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,Web,LiveRamp,High_Intent_Buyers,971398,15851,1.63,1113,934,179,7.02,33332.06,161857.82,4.86,34.31,2.1,29.95,874258,971398,90.0,582838,60.0,1.47,660109,594098
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-15,Native,Desktop,App,Oracle,Lookalike_Purchasers,2436695,44174,1.81,2288,1921,367,5.18,73486.58,406043.47,5.53,30.16,1.66,32.12,2193025,2436695,90.0,0,0.0,1.75,1392804,1253523
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-15,Native,Connected_TV,Web,Experian,Behavioral_Shoppers,2564589,44023,1.72,2386,2004,382,5.42,92047.73,437253.32,4.75,35.89,2.09,38.58,2308130,2564589,90.0,0,0.0,1.52,1685736,1517162
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-08-15,Display,Mobile,App,Oracle,Lookalike_Purchasers,2807672,43846,1.56,3654,3069,585,8.33,100815.82,667937.73,6.63,35.91,2.3,27.59,2526904,2807672,90.0,0,0.0,1.58,1774216,1596794
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-15,Display,Connected_TV,App,LiveRamp,Contextual_Shopping,2047848,35760,1.75,2731,2294,437,7.64,83526.53,479165.23,5.74,40.79,2.34,30.58,1843063,2047848,90.0,0,0.0,1.65,1239702,1115731
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-15,Video,Desktop,Web,Oracle,Contextual_Shopping,2705687,54971,2.03,4688,3937,751,8.53,89393.87,841593.44,9.41,33.04,1.63,19.07,2435118,2705687,90.0,1623412,60.0,1.78,1519812,1367830
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,App,LiveRamp,Behavioral_Shoppers,1300056,18960,1.46,1231,1034,197,6.49,38887.56,190917.28,4.91,29.91,2.05,31.59,1170050,1300056,90.0,780033,60.0,1.72,757542,681787
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-08-15,Display,Mobile,CTV,Neustar,In_Market_Shoppers,3113339,48121,1.55,2570,2158,412,5.34,94024.31,465270.15,4.95,30.2,1.95,36.59,2802005,3113339,90.0,0,0.0,1.77,1762975,1586677
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,Web,Oracle,Lookalike_Purchasers,3157585,49807,1.58,3662,3076,586,7.35,91622.64,642346.58,7.01,29.02,1.84,25.02,2841826,3157585,90.0,1894551,60.0,1.78,1770331,1593297
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-15,Native,Desktop,Web,Neustar,Contextual_Shopping,2758158,33516,1.22,2365,1986,379,7.06,57570.34,357925.55,6.22,20.87,1.72,24.34,2482342,2758158,90.0,0,0.0,1.62,1697905,1528114
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-15,Native,Connected_TV,App,Experian,Contextual_Shopping,1053115,13310,1.26,997,837,160,7.49,28707.75,160432.04,5.59,27.26,2.16,28.79,947803,1053115,90.0,0,0.0,1.5,700707,630636
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,App,Oracle,Lookalike_Purchasers,1079880,17906,1.66,985,827,158,5.5,31048.55,185773.14,5.98,28.75,1.73,31.52,971892,1079880,90.0,647928,60.0,1.47,735513,661961
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-08-15,Display,Desktop,App,Oracle,High_Intent_Buyers,2220418,41930,1.89,2509,2107,402,5.98,76684.28,369543.13,4.82,34.54,1.83,30.56,1998376,2220418,90.0,0,0.0,1.77,1253874,1128486
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,CTV,Oracle,High_Intent_Buyers,2970841,48685,1.64,3896,3272,624,8.0,100489.15,558670.45,5.56,33.83,2.06,25.79,2673756,2970841,90.0,1782504,60.0,1.67,1775528,1597975
Premium_Retail_2024,Q3_Promo_2024,Native_AG,Native_Creative,2024-08-15,Native,Desktop,CTV,LiveRamp,Behavioral_Shoppers,1350060,26282,1.95,1520,1276,244,5.78,44531.35,290514.28,6.52,32.98,1.69,29.3,1215054,1350060,90.0,0,0.0,1.48,915257,823731
Premium_Retail_2024,Q3_Promo_2024,Video_AG,Video_Creative,2024-08-15,Video,Mobile,CTV,Oracle,High_Intent_Buyers,3102532,36510,1.18,2873,2413,460,7.87,62166.34,532678.31,8.57,20.04,1.7,21.64,2792278,3102532,90.0,1861519,60.0,1.68,1847846,1663061
Premium_Retail_2024,Flash_Sale_2024,Video_AG,Video_Creative,2024-08-15,Video,Connected_TV,Web,Oracle,In_Market_Shoppers,1893538,24604,1.3,2038,1711,327,8.28,49251.27,363526.73,7.38,26.01,2.0,24.17,1704184,1893538,90.0,1136122,60.0,1.67,1131663,1018496
Premium_Retail_2024,Flash_Sale_2024,Native_AG,Native_Creative,2024-08-15,Native,Desktop,App,Experian,In_Market_Shoppers,1281205,25376,1.98,1579,1326,253,6.22,58933.66,231510.49,3.93,46.0,2.32,37.32,1153084,1281205,90.0,0,0.0,1.73,740155,666139
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-16,Native,Mobile,CTV,Experian,Lookalike_Purchasers,2410466,50002,2.07,4600,3864,736,9.2,100340.53,779250.46,7.77,41.63,2.01,21.81,2169419,2410466,90.0,0,0.0,1.59,1516437,1364793
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-16,Video,Connected_TV,Web,Experian,High_Intent_Buyers,3300684,54421,1.65,3061,2571,490,5.62,123569.35,573693.9,4.64,37.44,2.27,40.37,2970615,3300684,90.0,1980410,60.0,1.49,2217502,1995751
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-08-16,Display,Mobile,CTV,LiveRamp,Behavioral_Shoppers,1737712,23153,1.33,1304,1095,209,5.63,46762.18,204445.45,4.37,26.91,2.02,35.86,1563940,1737712,90.0,0,0.0,1.64,1061713,955541
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-16,Native,Connected_TV,Web,LiveRamp,Contextual_Shopping,1209894,15864,1.31,1115,936,179,7.03,27648.69,171877.44,6.22,22.85,1.74,24.8,1088904,1209894,90.0,0,0.0,1.78,678110,610299
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-16,Native,Desktop,App,Experian,Contextual_Shopping,1053661,12978,1.23,1036,870,166,7.98,22322.14,193920.57,8.69,21.19,1.72,21.55,948294,1053661,90.0,0,0.0,1.53,690557,621501
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-08-16,Display,Desktop,CTV,Oracle,In_Market_Shoppers,2734221,39866,1.46,2137,1795,342,5.36,66224.38,379450.38,5.73,24.22,1.66,30.99,2460798,2734221,90.0,0,0.0,1.49,1838682,1654813
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-08-16,Native,Desktop,CTV,Oracle,Contextual_Shopping,1026655,20016,1.95,1595,1339,256,7.97,42861.31,283847.51,6.62,41.75,2.14,26.87,923989,1026655,90.0,0,0.0,1.77,580795,522715
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-16,Video,Connected_TV,Web,Oracle,Contextual_Shopping,2298829,36412,1.58,3194,2682,512,8.77,70730.49,538124.45,7.61,30.77,1.94,22.14,2068946,2298829,90.0,1379297,60.0,1.59,1448213,1303391
