Advertiser,Insertion_Order,Line_Item,Creative,Date,Environment,Exchange,Device,Inventory_Type,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Revenue_Adv_Currency,Media_Cost_Adv_Currency,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Percent,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Video_Completions,Video_Completion_Rate,Video_Quartile_1,Video_Quartile_2,Video_Quartile_3
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-08-24,Video,Google_Ad_Manager,Mobile,Open_Auction,1539080,26246,1.71,2375,2042,333,409318.0,49733.97,8.23,32.31,1.89,20.94,1385172,1539080,90.0,1385172,1539080,923448,60.0,1385172,1231264,923448
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,AppNexus,Mobile,Private_Marketplace,3346335,57318,1.71,4709,4049,660,898412.06,92884.52,9.67,27.76,1.62,19.72,3011701,3346335,90.0,3011701,3346335,2007801,60.0,3011701,2677068,2007801
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,3738271,40773,1.09,2064,1775,289,360853.96,81125.82,4.45,21.7,1.99,39.31,3364443,3738271,90.0,3364443,3738271,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Hulu,Desktop,Private_Marketplace,3422663,45006,1.31,3320,2855,465,587228.32,87995.96,6.67,25.71,1.96,26.5,3080396,3422663,90.0,3080396,3422663,2053597,60.0,3080396,2738130,2053597
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,Hulu,Mobile,Open_Auction,3294128,50526,1.53,2490,2141,349,396683.41,112071.42,3.54,34.02,2.22,45.01,2964715,3294128,90.0,2964715,3294128,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Hulu,Desktop,Open_Auction,2360705,38554,1.63,2662,2289,373,465500.46,77420.07,6.01,32.8,2.01,29.08,2124634,2360705,90.0,2124634,2360705,1416423,60.0,2124634,1888564,1416423
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,AppNexus,Desktop,Open_Auction,1617536,24019,1.48,1319,1134,185,236001.37,55629.41,4.24,34.39,2.32,42.18,1455782,1617536,90.0,1455782,1617536,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,AppNexus,Desktop,Private_Marketplace,1791860,30310,1.69,2605,2240,365,431874.77,54292.63,7.95,30.3,1.79,20.84,1612674,1791860,90.0,1612674,1791860,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Google_Ad_Manager,Connected_TV,Private_Marketplace,1791236,22310,1.25,1851,1591,260,280879.69,44969.33,6.25,25.11,2.02,24.29,1612112,1791236,90.0,1612112,1791236,1074741,60.0,1612112,1432988,1074741
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,Google_Ad_Manager,Desktop,Private_Marketplace,3627193,56855,1.57,4910,4222,688,880503.42,110939.01,7.94,30.59,1.95,22.59,3264473,3627193,90.0,3264473,3627193,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,AppNexus,Mobile,Programmatic_Guaranteed,1810570,25899,1.43,1506,1295,211,238389.24,59838.52,3.98,33.05,2.31,39.73,1629513,1810570,90.0,1629513,1810570,1086342,60.0,1629513,1448456,1086342
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,YouTube,Connected_TV,Open_Auction,2083403,23508,1.13,2132,1833,299,408311.3,46861.5,8.71,22.49,1.99,21.98,1875062,2083403,90.0,1875062,2083403,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Hulu,Mobile,Programmatic_Guaranteed,2917105,51763,1.77,3698,3180,518,638589.33,98716.18,6.47,33.84,1.91,26.69,2625394,2917105,90.0,2625394,2917105,1750263,60.0,2625394,2333684,1750263
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,Hulu,Desktop,Programmatic_Guaranteed,1480171,20479,1.38,1822,1566,256,358959.96,42738.65,8.4,28.87,2.09,23.46,1332153,1480171,90.0,1332153,1480171,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Hulu,Desktop,Open_Auction,2471498,36875,1.49,1860,1599,261,353234.19,76998.71,4.59,31.15,2.09,41.4,2224348,2471498,90.0,2224348,2471498,1482898,60.0,2224348,1977198,1482898
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,YouTube,Desktop,Programmatic_Guaranteed,3851842,43452,1.13,2580,2218,362,486580.34,90012.79,5.41,23.37,2.07,34.89,3466657,3851842,90.0,3466657,3851842,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Google_Ad_Manager,Desktop,Open_Auction,1694943,23993,1.42,1529,1314,215,273716.9,37514.51,7.3,22.13,1.56,24.54,1525448,1694943,90.0,1525448,1694943,1016965,60.0,1525448,1355954,1016965
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,Hulu,Desktop,Programmatic_Guaranteed,1804452,23436,1.3,1825,1569,256,340025.51,40997.63,8.29,22.72,1.75,22.46,1624006,1804452,90.0,1624006,1804452,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Hulu,Mobile,Open_Auction,3163190,58036,1.83,4171,3587,584,800438.22,98895.04,8.09,31.26,1.7,23.71,2846871,3163190,90.0,2846871,3163190,1897914,60.0,2846871,2530552,1897914
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-08-25,Display,AppNexus,Desktop,Private_Marketplace,2887489,32507,1.13,1658,1425,233,320207.95,54166.64,5.91,18.76,1.67,32.67,2598740,2887489,90.0,2598740,2887489,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-08-25,Video,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2975454,44759,1.5,3326,2860,466,639665.15,95780.48,6.68,32.19,2.14,28.8,2677908,2975454,90.0,2677908,2975454,1785272,60.0,2677908,2380363,1785272
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,1796146,25580,1.42,1463,1258,205,259855.93,52026.29,4.99,28.97,2.03,35.56,1616531,1796146,90.0,1616531,1796146,1077687,60.0,1616531,1436916,1077687
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,YouTube,Desktop,Programmatic_Guaranteed,3040803,44139,1.45,3534,3039,495,615062.27,90446.21,6.8,29.74,2.05,25.59,2736722,3040803,90.0,2736722,3040803,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,AppNexus,Connected_TV,Private_Marketplace,2139538,35328,1.65,2662,2289,373,429307.43,67738.69,6.34,31.66,1.92,25.45,1925584,2139538,90.0,1925584,2139538,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,AppNexus,Connected_TV,Private_Marketplace,2005892,27189,1.36,2369,2037,332,463213.33,58402.83,7.93,29.12,2.15,24.65,1805302,2005892,90.0,1805302,2005892,1203535,60.0,1805302,1604713,1203535
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,AppNexus,Mobile,Private_Marketplace,3506952,51306,1.46,3657,3145,512,682380.8,86823.97,7.86,24.76,1.69,23.74,3156256,3506952,90.0,3156256,3506952,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,Google_Ad_Manager,Mobile,Open_Auction,1585383,18947,1.2,1004,863,141,174761.92,39845.26,4.39,25.13,2.1,39.69,1426844,1585383,90.0,1426844,1585383,951229,60.0,1426844,1268306,951229
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,AppNexus,Mobile,Programmatic_Guaranteed,2080300,37280,1.79,2796,2404,392,460629.69,59272.72,7.77,28.49,1.59,21.2,1872270,2080300,90.0,1872270,2080300,1248180,60.0,1872270,1664240,1248180
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,3180000,35079,1.1,2803,2410,393,532149.59,68537.99,7.76,21.55,1.95,24.45,2862000,3180000,90.0,2862000,3180000,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,YouTube,Connected_TV,Open_Auction,2844692,49525,1.74,2589,2226,363,428437.09,95043.0,4.51,33.41,1.92,36.71,2560222,2844692,90.0,2560222,2844692,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,Google_Ad_Manager,Connected_TV,Open_Auction,2373705,45556,1.92,2470,2124,346,495901.38,101825.25,4.87,42.9,2.24,41.22,2136334,2373705,90.0,2136334,2373705,1424223,60.0,2136334,1898964,1424223
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,Hulu,Desktop,Programmatic_Guaranteed,3612565,63834,1.77,4376,3763,613,790660.87,108443.78,7.29,30.02,1.7,24.78,3251308,3612565,90.0,3251308,3612565,2167539,60.0,3251308,2890052,2167539
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,Hulu,Mobile,Private_Marketplace,1706046,22772,1.33,1705,1466,239,310370.43,37594.45,8.26,22.04,1.65,22.05,1535441,1706046,90.0,1535441,1706046,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,Google_Ad_Manager,Desktop,Open_Auction,2104092,31032,1.47,2517,2164,353,374808.65,63795.57,5.88,30.32,2.06,25.35,1893682,2104092,90.0,1893682,2104092,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,Google_Ad_Manager,Mobile,Private_Marketplace,2480619,43345,1.75,2197,1889,308,429928.73,99948.07,4.3,40.29,2.31,45.49,2232557,2480619,90.0,2232557,2480619,1488371,60.0,2232557,1984495,1488371
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,Hulu,Desktop,Private_Marketplace,2722330,36189,1.33,2704,2325,379,414859.15,73724.17,5.63,27.08,2.04,27.26,2450097,2722330,90.0,2450097,2722330,1633398,60.0,2450097,2177864,1633398
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,YouTube,Connected_TV,Private_Marketplace,1632344,26490,1.62,2188,1881,307,406095.95,45291.59,8.97,27.75,1.71,20.7,1469109,1632344,90.0,1469109,1632344,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,Hulu,Connected_TV,Open_Auction,2053137,23734,1.16,1600,1376,224,269132.66,52770.97,5.1,25.7,2.22,32.98,1847823,2053137,90.0,1847823,2053137,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,AppNexus,Desktop,Open_Auction,1494374,25718,1.72,1693,1455,238,263067.72,54288.72,4.85,36.33,2.11,32.07,1344936,1494374,90.0,1344936,1494374,896624,60.0,1344936,1195499,896624
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-08-26,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,3415205,47523,1.39,4319,3714,605,797130.53,96057.54,8.3,28.13,2.02,22.24,3073684,3415205,90.0,3073684,3415205,2049123,60.0,3073684,2732164,2049123
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-08-26,Display,AppNexus,Connected_TV,Private_Marketplace,1669874,32441,1.94,1659,1426,233,253372.6,52400.41,4.84,31.38,1.62,31.59,1502886,1669874,90.0,1502886,1669874,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Google_Ad_Manager,Mobile,Private_Marketplace,2126993,36280,1.71,3260,2803,457,603305.29,58480.35,10.32,27.49,1.61,17.94,1914293,2126993,90.0,1914293,2126993,1276195,60.0,1914293,1701594,1276195
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,Hulu,Connected_TV,Open_Auction,3256321,52922,1.63,3733,3210,523,733051.46,110436.08,6.64,33.91,2.09,29.58,2930688,3256321,90.0,2930688,3256321,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,AppNexus,Mobile,Open_Auction,2669286,49562,1.86,4056,3488,568,743710.88,110753.26,6.72,41.49,2.23,27.31,2402357,2669286,90.0,2402357,2669286,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Google_Ad_Manager,Desktop,Open_Auction,2752815,30627,1.11,2574,2213,361,387836.68,53559.53,7.24,19.46,1.75,20.81,2477533,2752815,90.0,2477533,2752815,1651689,60.0,2477533,2202252,1651689
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Hulu,Mobile,Private_Marketplace,2889934,46795,1.62,3593,3089,504,657772.04,97444.89,6.75,33.72,2.08,27.12,2600940,2889934,90.0,2600940,2889934,1733960,60.0,2600940,2311947,1733960
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,YouTube,Mobile,Programmatic_Guaranteed,1803372,31422,1.74,2612,2246,366,397149.33,60298.96,6.59,33.44,1.92,23.09,1623034,1803372,90.0,1623034,1803372,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,YouTube,Desktop,Private_Marketplace,2542018,31500,1.24,2680,2304,376,506407.89,66871.33,7.57,26.31,2.12,24.95,2287816,2542018,90.0,2287816,2542018,1525210,60.0,2287816,2033614,1525210
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,Hulu,Mobile,Private_Marketplace,1927461,31220,1.62,2222,1910,312,425272.68,55240.43,7.7,28.66,1.77,24.86,1734714,1927461,90.0,1734714,1927461,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Hulu,Mobile,Programmatic_Guaranteed,1694411,20700,1.22,1279,1099,180,211228.12,35958.88,5.87,21.22,1.74,28.11,1524969,1694411,90.0,1524969,1694411,1016646,60.0,1524969,1355528,1016646
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,2159405,29886,1.38,2335,2008,327,373140.34,68984.47,5.41,31.95,2.31,29.54,1943464,2159405,90.0,1943464,2159405,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,AppNexus,Mobile,Private_Marketplace,2512146,26426,1.05,1544,1327,217,267098.43,49849.81,5.36,19.84,1.89,32.29,2260931,2512146,90.0,2260931,2512146,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,AppNexus,Desktop,Private_Marketplace,1411407,16729,1.19,1215,1044,171,207921.68,31436.59,6.61,22.27,1.88,25.87,1270266,1411407,90.0,1270266,1411407,846844,60.0,1270266,1129125,846844
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Google_Ad_Manager,Mobile,Open_Auction,1982808,30838,1.56,2014,1732,282,344900.28,54211.85,6.36,27.34,1.76,26.92,1784527,1982808,90.0,1784527,1982808,1189684,60.0,1784527,1586246,1189684
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,Hulu,Connected_TV,Private_Marketplace,3069629,58893,1.92,3818,3283,535,751238.39,101473.0,7.4,33.06,1.72,26.58,2762666,3069629,90.0,2762666,3069629,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,YouTube,Mobile,Programmatic_Guaranteed,1686201,22218,1.32,1279,1099,180,217690.48,44465.93,4.9,26.37,2.0,34.77,1517580,1686201,90.0,1517580,1686201,1011720,60.0,1517580,1348960,1011720
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,YouTube,Connected_TV,Programmatic_Guaranteed,2819046,49083,1.74,3774,3245,529,623198.28,114682.38,5.43,40.68,2.34,30.39,2537141,2819046,90.0,2537141,2819046,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,Hulu,Desktop,Private_Marketplace,2536293,33536,1.32,1655,1423,232,290360.98,56263.35,5.16,22.18,1.68,34.0,2282663,2536293,90.0,2282663,2536293,1521775,60.0,2282663,2029034,1521775
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,AppNexus,Mobile,Open_Auction,3733517,41131,1.1,3452,2968,484,519740.89,87137.59,5.96,23.34,2.12,25.24,3360165,3733517,90.0,3360165,3733517,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-08-27,Display,YouTube,Mobile,Private_Marketplace,1254346,14024,1.12,1087,934,153,182170.4,28014.39,6.5,22.33,2.0,25.77,1128911,1254346,90.0,1128911,1254346,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-08-27,Video,AppNexus,Mobile,Private_Marketplace,2261474,31743,1.4,2464,2119,345,477327.83,51831.91,9.21,22.92,1.63,21.04,2035326,2261474,90.0,2035326,2261474,1356884,60.0,2035326,1809179,1356884
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Hulu,Mobile,Private_Marketplace,1823960,29135,1.6,1659,1426,233,277693.38,47533.14,5.84,26.06,1.63,28.65,1641564,1823960,90.0,1641564,1823960,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,Hulu,Mobile,Programmatic_Guaranteed,2661142,30841,1.16,2127,1829,298,364124.0,57881.26,6.29,21.75,1.88,27.21,2395027,2661142,90.0,2395027,2661142,1596685,60.0,2395027,2128913,1596685
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,YouTube,Desktop,Private_Marketplace,3735374,50955,1.36,4618,3971,647,891182.78,100888.1,8.83,27.01,1.98,21.85,3361836,3735374,90.0,3361836,3735374,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,Google_Ad_Manager,Connected_TV,Private_Marketplace,2584607,29110,1.13,1529,1314,215,302085.42,58448.12,5.17,22.61,2.01,38.23,2326146,2584607,90.0,2326146,2584607,1550764,60.0,2326146,2067685,1550764
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Hulu,Mobile,Programmatic_Guaranteed,1885912,31498,1.67,2288,1967,321,366230.78,65161.66,5.62,34.55,2.07,28.48,1697320,1885912,90.0,1697320,1885912,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,YouTube,Desktop,Programmatic_Guaranteed,2389144,26692,1.12,1584,1362,222,246127.9,46087.44,5.34,19.29,1.73,29.1,2150229,2389144,90.0,2150229,2389144,1433486,60.0,2150229,1911315,1433486
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,AppNexus,Mobile,Private_Marketplace,2480289,37962,1.53,3374,2901,473,550012.5,86529.43,6.36,34.89,2.28,25.65,2232260,2480289,90.0,2232260,2480289,1488173,60.0,2232260,1984231,1488173
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Google_Ad_Manager,Mobile,Private_Marketplace,2097427,40817,1.95,2816,2421,395,498365.0,94820.94,5.26,45.21,2.32,33.67,1887684,2097427,90.0,1887684,2097427,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,AppNexus,Mobile,Private_Marketplace,4155744,60362,1.45,4534,3899,635,726771.0,119388.64,6.09,28.73,1.98,26.33,3740169,4155744,90.0,3740169,4155744,2493446,60.0,3740169,3324595,2493446
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Hulu,Desktop,Private_Marketplace,3759448,41328,1.1,2654,2282,372,464823.94,92513.72,5.02,24.61,2.24,34.86,3383503,3759448,90.0,3383503,3759448,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,Google_Ad_Manager,Desktop,Open_Auction,1161842,14369,1.24,770,662,108,121220.23,25527.3,4.75,21.97,1.78,33.15,1045657,1161842,90.0,1045657,1161842,697105,60.0,1045657,929473,697105
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,2153690,35395,1.64,1935,1664,271,317885.06,67501.55,4.71,31.34,1.91,34.88,1938321,2153690,90.0,1938321,2153690,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Hulu,Mobile,Private_Marketplace,1679140,26335,1.57,2284,1964,320,389270.41,59514.82,6.54,35.44,2.26,26.06,1511226,1679140,90.0,1511226,1679140,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,YouTube,Desktop,Private_Marketplace,1616722,24512,1.52,1689,1452,237,302557.91,39420.01,7.68,24.38,1.61,23.34,1455049,1616722,90.0,1455049,1616722,970033,60.0,1455049,1293377,970033
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,YouTube,Mobile,Programmatic_Guaranteed,3098298,45089,1.46,2993,2573,420,539617.73,103361.02,5.22,33.36,2.29,34.53,2788468,3098298,90.0,2788468,3098298,1858978,60.0,2788468,2478638,1858978
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,Hulu,Desktop,Programmatic_Guaranteed,2699683,51522,1.91,4277,3678,599,806697.43,118269.99,6.82,43.81,2.3,27.65,2429714,2699683,90.0,2429714,2699683,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,AppNexus,Desktop,Programmatic_Guaranteed,2040891,25597,1.25,1462,1257,205,244719.97,46362.78,5.28,22.72,1.81,31.71,1836801,2040891,90.0,1836801,2040891,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,Hulu,Connected_TV,Programmatic_Guaranteed,3103531,42666,1.37,3393,2917,476,525114.44,96637.51,5.43,31.14,2.26,28.48,2793177,3103531,90.0,2793177,3103531,1862118,60.0,2793177,2482824,1862118
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-08-28,Video,Hulu,Connected_TV,Open_Auction,1642787,30388,1.85,1793,1541,252,294497.49,51042.16,5.77,31.07,1.68,28.47,1478508,1642787,90.0,1478508,1642787,985672,60.0,1478508,1314229,985672
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-08-28,Display,YouTube,Connected_TV,Programmatic_Guaranteed,1676408,29576,1.76,2237,1923,314,401288.94,49998.15,8.03,29.82,1.69,22.35,1508767,1676408,90.0,1508767,1676408,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-08-29,Video,YouTube,Connected_TV,Open_Auction,2524997,31001,1.23,2294,1972,322,382927.34,64434.21,5.94,25.52,2.08,28.09,2272497,2524997,90.0,2272497,2524997,1514998,60.0,2272497,2019997,1514998
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-08-29,Display,YouTube,Desktop,Open_Auction,2185959,39423,1.8,3448,2965,483,552718.91,80751.19,6.84,36.94,2.05,23.42,1967363,2185959,90.0,1967363,2185959,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-08-29,Video,Hulu,Desktop,Private_Marketplace,2731847,31335,1.15,1773,1524,249,348516.03,69237.02,5.03,25.34,2.21,39.05,2458662,2731847,90.0,2458662,2731847,1639108,60.0,2458662,2185477,1639108
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-08-29,Display,AppNexus,Mobile,Open_Auction,1175169,15640,1.33,1179,1013,166,210702.73,35849.15,5.88,30.51,2.29,30.41,1057652,1175169,90.0,1057652,1175169,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-08-29,Video,Google_Ad_Manager,Desktop,Private_Marketplace,3574821,67223,1.88,4759,4092,667,873403.46,143692.57,6.08,40.2,2.14,30.19,3217338,3574821,90.0,3217338,3574821,2144892,60.0,3217338,2859856,2144892
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-08-29,Display,Hulu,Desktop,Private_Marketplace,3329091,50447,1.52,3792,3261,531,691021.88,100511.21,6.88,30.19,1.99,26.51,2996181,3329091,90.0,2996181,3329091,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-08-29,Video,AppNexus,Desktop,Programmatic_Guaranteed,2815086,35195,1.25,2749,2364,385,427349.72,65446.68,6.53,23.25,1.86,23.81,2533577,2815086,90.0,2533577,2815086,1689051,60.0,2533577,2252068,1689051
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-08-29,Display,YouTube,Desktop,Programmatic_Guaranteed,2931216,35561,1.21,2550,2193,357,466023.66,75477.21,6.17,25.75,2.12,29.6,2638094,2931216,90.0,2638094,2931216,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-08-29,Display,YouTube,Connected_TV,Open_Auction,1593373,19514,1.22,1078,927,151,176384.36,31546.07,5.59,19.8,1.62,29.26,1434035,1593373,90.0,1434035,1593373,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-08-29,Video,Hulu,Connected_TV,Programmatic_Guaranteed,2740687,33043,1.21,2966,2550,416,532042.02,69558.42,7.65,25.38,2.11,23.45,2466618,2740687,90.0,2466618,2740687,1644412,60.0,2466618,2192549,1644412
