Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-18,Search,Mobile,United States,18-24,Male,255604,6322,2.47,2.18,13777.88,433,6.85,31.82,75715.82,5.5,8,82.3,65.5,72.2
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-18,Shopping,Mobile,United States,18-24,Male,252924,4456,1.76,1.53,6829.42,408,9.16,16.74,80066.69,11.72,7,81.1,67.6,59.3
New_Year_2024,new_AG,new year deals,Broad,2024-08-18,Search,Desktop,United States,18-24,Male,1014451,17802,1.75,2.29,40812.61,1279,7.18,31.91,194086.11,4.76,7,71.5,78.8,63.2
New_Year_2024,new_AG,new year sale,Phrase,2024-08-18,Search,Desktop,United States,45-54,Female,590299,15120,2.56,1.96,29680.57,1636,10.82,18.14,244392.51,8.23,8,65.8,73.9,61.6
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-18,Search,Mobile,United States,18-24,Male,794631,16137,2.03,2.38,38421.71,1229,7.62,31.26,225080.6,5.86,8,85.1,82.6,68.5
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-18,Search,Mobile,United States,25-34,Female,917960,25096,2.73,1.63,40868.56,2630,10.48,15.54,428515.08,10.49,8,67.2,79.4,70.5
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-18,Shopping,Desktop,United States,25-34,Male,924383,27648,2.99,1.82,50322.41,2006,7.26,25.09,361947.96,7.19,10,76.6,63.6,61.5
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-18,Search,Mobile,United States,35-44,Male,638799,16830,2.63,1.59,26688.38,1179,7.01,22.64,198065.93,7.42,7,66.7,67.5,76.3
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-19,Shopping,Mobile,United States,18-24,Male,929020,20534,2.21,2.38,48816.61,1483,7.22,32.92,253414.24,5.19,10,72.0,78.5,65.4
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-19,Search,Mobile,United States,35-44,Male,354551,9436,2.66,2.25,21187.03,819,8.68,25.87,146826.25,6.93,8,73.2,79.5,69.7
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-19,Shopping,Mobile,United States,18-24,Male,478926,14780,3.09,2.34,34538.26,1605,10.86,21.52,272135.07,7.88,9,79.0,81.0,58.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-19,Shopping,Desktop,United States,18-24,Female,474399,10231,2.16,1.56,15930.11,732,7.15,21.76,124952.22,7.84,9,64.8,62.1,70.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-19,Shopping,Desktop,United States,35-44,Male,797086,24044,3.02,1.76,42258.47,1774,7.38,23.82,243247.44,5.76,10,75.9,70.1,64.7
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-19,Search,Mobile,United States,35-44,Female,447729,13541,3.02,1.61,21735.86,1167,8.62,18.63,169173.82,7.78,8,68.5,67.7,67.2
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-19,Search,Desktop,United States,25-34,Male,711133,21741,3.06,2.39,52006.91,1944,8.94,26.75,292713.28,5.63,7,82.2,79.4,74.1
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-19,Shopping,Desktop,United States,18-24,Male,698470,20121,2.88,2.35,47339.07,1818,9.04,26.04,330116.29,6.97,7,81.2,73.1,74.4
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-19,Search,Desktop,United States,18-24,Male,1059225,33091,3.12,2.42,80125.67,2862,8.65,28.0,383732.93,4.79,10,64.2,82.6,64.7
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-19,Search,Mobile,United States,45-54,Female,726467,17833,2.45,1.77,31489.49,1598,8.96,19.71,293688.34,9.33,7,69.5,78.3,71.5
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-19,Shopping,Desktop,United States,35-44,Female,940422,21048,2.24,2.37,49942.16,1684,8.0,29.66,263929.55,5.28,10,78.2,82.2,68.2
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-19,Search,Mobile,United States,25-34,Male,599454,14598,2.44,1.72,25091.15,960,6.58,26.14,135357.64,5.39,10,64.2,74.2,60.5
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-19,Search,Mobile,United States,45-54,Male,772789,24917,3.22,2.0,49731.06,2053,8.24,24.22,318159.12,6.4,7,78.1,75.4,64.8
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-19,Shopping,Desktop,United States,18-24,Female,894873,24315,2.72,2.05,49956.29,2337,9.61,21.38,453686.24,9.08,7,81.3,68.7,73.3
New_Year_2024,new_AG,new year deals,Broad,2024-08-19,Search,Mobile,United States,25-34,Male,510910,14900,2.92,2.39,35559.91,1076,7.22,33.05,158979.61,4.47,9,73.5,63.2,71.8
New_Year_2024,new_AG,new year sale,Phrase,2024-08-19,Shopping,Mobile,United States,45-54,Female,989398,22440,2.27,1.97,44101.0,2010,8.96,21.94,275083.49,6.24,10,79.8,73.6,70.5
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-19,Shopping,Desktop,United States,25-34,Male,629795,17403,2.76,1.6,27763.38,1730,9.94,16.05,298015.12,10.73,10,79.8,67.8,62.3
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-19,Search,Mobile,United States,45-54,Male,536903,12539,2.34,2.08,26022.77,1098,8.76,23.7,187341.87,7.2,9,65.3,68.7,59.2
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-19,Search,Desktop,United States,35-44,Female,665351,20646,3.1,1.89,39003.93,2052,9.94,19.01,309766.35,7.94,9,83.0,71.2,65.0
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-19,Shopping,Mobile,United States,18-24,Female,363606,9159,2.52,1.84,16828.01,572,6.25,29.42,81794.97,4.86,8,81.1,82.2,61.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-20,Shopping,Mobile,United States,25-34,Female,853834,15379,1.8,1.79,27541.38,1267,8.24,21.74,228779.58,8.31,8,64.7,79.2,61.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-20,Search,Mobile,United States,45-54,Male,522883,14056,2.69,1.84,25857.08,1355,9.64,19.08,199994.33,7.73,8,68.7,63.4,65.8
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-20,Shopping,Mobile,United States,35-44,Male,554681,13197,2.38,1.51,19924.88,889,6.74,22.41,172053.99,8.64,9,81.7,67.2,72.5
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-20,Shopping,Desktop,United States,35-44,Female,816508,16455,2.02,1.87,30788.27,1745,10.6,17.64,315418.14,10.24,9,80.9,74.4,71.4
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-20,Shopping,Desktop,United States,35-44,Male,715712,20478,2.86,2.23,45721.8,1250,6.1,36.58,217121.39,4.75,8,77.9,63.5,66.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-20,Search,Mobile,United States,25-34,Male,891991,28366,3.18,2.28,64737.2,1906,6.72,33.96,298730.27,4.61,8,67.9,76.3,73.6
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-20,Shopping,Desktop,United States,35-44,Female,586647,17839,3.04,1.6,28528.31,1175,6.59,24.28,225645.05,7.91,10,82.7,72.1,66.6
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-20,Shopping,Desktop,United States,18-24,Male,590930,15629,2.64,1.75,27416.65,1251,8.0,21.92,216297.57,7.89,9,68.4,83.9,63.6
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-20,Search,Mobile,United States,18-24,Male,600755,15506,2.58,1.95,30259.73,1113,7.18,27.19,188445.71,6.23,9,65.8,70.5,62.4
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-20,Shopping,Desktop,United States,45-54,Male,674190,21157,3.14,2.2,46544.19,1441,6.81,32.3,280505.24,6.03,7,68.6,67.2,60.5
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-20,Shopping,Mobile,United States,45-54,Male,427656,11146,2.61,1.56,17368.27,677,6.07,25.65,113164.29,6.52,10,78.4,80.1,67.6
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-20,Search,Mobile,United States,18-24,Female,780219,22240,2.85,2.11,46994.29,1722,7.74,27.29,242294.19,5.16,7,78.3,78.9,61.7
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-20,Shopping,Desktop,United States,18-24,Male,838889,19679,2.35,1.71,33566.53,1417,7.2,23.69,209271.76,6.23,8,73.2,70.6,69.1
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-20,Shopping,Mobile,United States,35-44,Female,496106,13007,2.62,1.52,19794.65,944,7.26,20.97,155893.21,7.88,9,79.2,78.9,58.5
New_Year_2024,new_AG,new year deals,Broad,2024-08-20,Shopping,Desktop,United States,35-44,Male,733720,16740,2.28,2.19,36742.78,1238,7.4,29.68,224184.17,6.1,8,77.3,79.3,77.9
New_Year_2024,new_AG,new year sale,Phrase,2024-08-20,Shopping,Desktop,United States,25-34,Female,963793,25443,2.64,2.39,60904.49,1712,6.73,35.58,230846.63,3.79,7,75.7,83.4,72.3
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-20,Shopping,Mobile,United States,25-34,Female,517432,14245,2.75,1.54,21935.99,1189,8.35,18.45,175566.4,8.0,9,64.9,67.5,72.5
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-20,Search,Desktop,United States,35-44,Female,767455,13700,1.79,1.91,26163.41,1340,9.78,19.52,261305.24,9.99,7,83.4,62.1,62.3
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-20,Search,Mobile,United States,18-24,Male,327563,7762,2.37,2.15,16655.35,522,6.73,31.91,100450.96,6.03,10,81.2,71.2,69.7
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-20,Shopping,Mobile,United States,45-54,Male,544583,14286,2.62,2.36,33716.61,995,6.96,33.89,176239.5,5.23,10,66.2,72.1,70.8
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-21,Search,Desktop,United States,25-34,Male,695675,13301,1.91,1.59,21165.44,1045,7.86,20.25,180839.96,8.54,10,86.2,67.6,60.6
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-21,Shopping,Desktop,United States,25-34,Female,939453,18497,1.97,1.52,28199.5,1632,8.82,17.28,310164.51,11.0,7,83.1,64.3,60.8
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-21,Search,Desktop,United States,18-24,Male,568157,13076,2.3,2.2,28807.4,1108,8.47,26.0,147727.2,5.13,7,70.2,81.8,68.2
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-21,Search,Desktop,United States,35-44,Male,1025530,24135,2.35,2.18,52541.02,1644,6.81,31.96,296924.81,5.65,7,81.4,64.0,61.5
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-21,Shopping,Mobile,United States,45-54,Female,313066,8472,2.71,2.14,18108.83,792,9.35,22.86,141887.91,7.84,8,75.1,74.6,58.0
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-21,Search,Desktop,United States,35-44,Male,637471,15923,2.5,2.25,35756.58,1604,10.07,22.29,288896.9,8.08,10,74.7,68.2,66.9
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-21,Shopping,Mobile,United States,45-54,Male,571990,15140,2.65,1.57,23838.94,1013,6.69,23.53,175567.54,7.36,9,64.1,74.6,70.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-21,Shopping,Mobile,United States,35-44,Male,1082373,20046,1.85,1.5,30127.77,1976,9.86,15.25,298659.67,9.91,9,83.7,66.1,69.7
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-21,Shopping,Desktop,United States,45-54,Female,692190,16294,2.35,2.38,38813.36,1475,9.05,26.31,261834.22,6.75,9,68.8,82.3,70.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-21,Search,Mobile,United States,18-24,Female,512261,9084,1.77,1.52,13770.64,564,6.21,24.42,108381.99,7.87,10,71.8,68.6,66.3
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-21,Search,Desktop,United States,35-44,Male,780049,16441,2.11,1.59,26171.24,1069,6.5,24.48,183383.16,7.01,7,72.7,81.8,67.3
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-21,Search,Mobile,United States,45-54,Male,981907,30855,3.14,2.0,61760.63,2625,8.51,23.53,409417.99,6.63,10,79.7,70.6,69.8
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-21,Shopping,Desktop,United States,35-44,Female,879466,22365,2.54,2.33,52043.97,1802,8.06,28.88,265227.61,5.1,9,76.6,82.6,71.9
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-21,Search,Mobile,United States,25-34,Female,374585,11966,3.19,1.84,22049.95,1312,10.96,16.81,189808.77,8.61,10,86.2,63.7,72.4
New_Year_2024,new_AG,new year deals,Broad,2024-08-21,Search,Mobile,United States,25-34,Female,677434,18760,2.77,2.28,42727.9,1567,8.35,27.27,212440.57,4.97,10,71.8,76.1,71.0
New_Year_2024,new_AG,new year sale,Phrase,2024-08-21,Shopping,Mobile,United States,18-24,Male,626376,13338,2.13,1.99,26498.58,1289,9.66,20.56,242698.95,9.16,7,65.7,82.3,76.7
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-21,Shopping,Mobile,United States,25-34,Female,681618,17105,2.51,2.09,35700.6,1500,8.77,23.8,258961.39,7.25,9,75.1,68.5,59.8
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-21,Shopping,Desktop,United States,18-24,Male,282937,8093,2.86,1.74,14090.43,823,10.17,17.12,130552.68,9.27,9,73.1,81.1,62.2
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-21,Shopping,Desktop,United States,18-24,Female,392375,12666,3.23,2.04,25846.3,876,6.92,29.5,125218.17,4.84,8,83.1,75.2,60.1
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-21,Shopping,Desktop,United States,25-34,Male,1196400,28903,2.42,2.49,71949.89,2135,7.39,33.7,356335.64,4.95,8,67.6,71.7,61.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-22,Search,Mobile,United States,45-54,Female,641211,13816,2.15,1.78,24635.23,1505,10.89,16.37,202478.89,8.22,10,74.9,75.8,71.3
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-22,Shopping,Mobile,United States,18-24,Male,846900,24487,2.89,2.46,60127.9,2400,9.8,25.05,447272.38,7.44,9,75.7,76.5,67.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-22,Shopping,Desktop,United States,45-54,Female,346783,7698,2.22,1.86,14322.38,591,7.68,24.23,98808.48,6.9,7,69.3,73.4,76.5
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-22,Search,Mobile,United States,18-24,Female,320194,6672,2.08,1.85,12322.22,695,10.42,17.73,134935.68,10.95,9,83.7,68.3,65.7
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-22,Search,Mobile,United States,45-54,Male,541775,12112,2.24,1.64,19837.76,894,7.38,22.19,174886.53,8.82,10,73.1,82.5,59.9
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-22,Shopping,Mobile,United States,35-44,Female,661358,12499,1.89,1.7,21217.0,1136,9.09,18.68,182527.43,8.6,9,78.8,83.4,58.9
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-22,Shopping,Mobile,United States,18-24,Male,296066,8024,2.71,2.4,19229.73,803,10.01,23.95,130670.94,6.8,10,80.5,66.6,58.1
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-22,Shopping,Desktop,United States,25-34,Female,847413,25167,2.97,1.93,48658.97,2228,8.85,21.84,356176.9,7.32,8,75.3,81.4,67.6
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-22,Shopping,Mobile,United States,25-34,Female,568031,16755,2.95,2.12,35482.35,1621,9.67,21.89,310375.72,8.75,9,70.2,73.1,70.1
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-22,Search,Desktop,United States,18-24,Male,718099,21680,3.02,2.2,47643.23,2100,9.69,22.69,389189.81,8.17,7,69.6,78.4,73.6
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-22,Search,Desktop,United States,25-34,Male,784225,19470,2.48,2.0,39021.57,1255,6.45,31.09,236241.18,6.05,7,75.8,75.1,60.3
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-22,Shopping,Mobile,United States,18-24,Male,503021,9119,1.81,2.42,22097.24,944,10.35,23.41,136714.75,6.19,10,77.1,75.2,74.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-22,Search,Mobile,United States,45-54,Female,844774,27369,3.24,1.85,50655.66,1802,6.58,28.11,306068.14,6.04,7,80.9,68.3,62.6
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-22,Shopping,Desktop,United States,35-44,Male,1034966,29813,2.88,1.7,50783.22,3095,10.38,16.41,436061.18,8.59,8,66.2,69.7,75.9
New_Year_2024,new_AG,new year deals,Broad,2024-08-22,Search,Desktop,United States,18-24,Female,695355,16285,2.34,1.66,26988.33,1561,9.59,17.29,267779.74,9.92,10,86.0,78.8,59.9
New_Year_2024,new_AG,new year sale,Phrase,2024-08-22,Search,Mobile,United States,18-24,Male,566290,12096,2.14,2.46,29779.09,731,6.04,40.74,107991.46,3.63,10,75.0,63.8,64.8
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-22,Search,Mobile,United States,45-54,Male,556989,13481,2.42,1.96,26430.65,1406,10.43,18.8,232480.97,8.8,10,84.9,65.3,63.5
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-22,Shopping,Desktop,United States,45-54,Male,516541,11233,2.17,1.85,20750.45,1184,10.54,17.53,198373.17,9.56,7,71.3,79.1,59.2
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-22,Search,Mobile,United States,25-34,Female,860788,16350,1.9,1.68,27416.51,1024,6.26,26.77,196107.35,7.15,9,64.8,73.4,62.4
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-22,Shopping,Desktop,United States,45-54,Female,806532,20086,2.49,1.95,39168.91,1961,9.76,19.97,376873.41,9.62,10,70.5,62.6,76.0
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-23,Shopping,Mobile,United States,45-54,Female,466177,11188,2.4,1.96,21881.37,747,6.68,29.29,122048.26,5.58,10,70.6,83.8,61.6
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-23,Search,Desktop,United States,35-44,Female,586000,15674,2.67,1.85,28920.47,1311,8.36,22.06,257283.64,8.9,10,75.2,82.0,58.7
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-23,Search,Desktop,United States,45-54,Female,523310,16572,3.17,1.63,26991.33,1608,9.7,16.79,259589.47,9.62,9,72.9,76.5,72.6
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-23,Shopping,Mobile,United States,18-24,Female,1151449,24587,2.14,2.2,54044.2,1892,7.7,28.56,339353.36,6.28,9,66.9,72.1,61.5
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-23,Shopping,Desktop,United States,35-44,Male,308725,8716,2.82,1.73,15107.88,823,9.44,18.36,135574.48,8.97,8,65.8,70.5,75.5
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-23,Shopping,Desktop,United States,25-34,Male,470826,10844,2.3,1.55,16861.06,717,6.61,23.52,131940.76,7.83,8,78.5,68.3,65.8
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-23,Search,Mobile,United States,45-54,Male,428609,10156,2.37,2.26,22909.63,757,7.45,30.26,136137.05,5.94,8,74.2,74.0,70.0
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-23,Shopping,Desktop,United States,35-44,Female,465937,11411,2.45,1.77,20148.5,1252,10.97,16.09,240113.31,11.92,9,75.6,62.8,61.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-23,Shopping,Mobile,United States,25-34,Male,1141444,35912,3.15,1.66,59660.32,3482,9.7,17.13,602802.23,10.1,7,70.6,71.6,71.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-23,Search,Desktop,United States,18-24,Female,409397,8325,2.03,1.53,12764.85,878,10.55,14.54,149152.14,11.68,9,75.5,77.5,78.0
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-23,Shopping,Desktop,United States,35-44,Male,786262,15329,1.95,1.79,27512.35,1618,10.56,17.0,257515.06,9.36,8,81.6,66.5,67.9
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-23,Search,Desktop,United States,45-54,Female,532648,12620,2.37,1.76,22240.0,1104,8.75,20.14,202591.52,9.11,7,84.9,68.3,73.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-23,Search,Desktop,United States,25-34,Female,1186557,22986,1.94,2.09,47947.24,2084,9.07,23.01,312552.94,6.52,7,64.3,67.7,69.7
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-23,Search,Desktop,United States,25-34,Female,595424,12986,2.18,2.21,28672.08,1036,7.98,27.68,141225.53,4.93,8,72.7,83.9,63.1
New_Year_2024,new_AG,new year deals,Broad,2024-08-23,Shopping,Mobile,United States,45-54,Female,465444,9331,2.0,1.77,16531.15,828,8.87,19.97,162009.58,9.8,8,77.4,71.0,65.7
New_Year_2024,new_AG,new year sale,Phrase,2024-08-23,Search,Mobile,United States,25-34,Female,514243,9018,1.75,2.3,20716.09,762,8.45,27.19,102254.17,4.94,8,70.2,69.9,73.8
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-23,Search,Desktop,United States,25-34,Male,789109,23152,2.93,2.13,49400.21,1416,6.12,34.89,277441.77,5.62,8,67.8,68.1,74.3
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-23,Search,Desktop,United States,25-34,Male,274335,6451,2.35,2.36,15256.56,593,9.19,25.73,90098.83,5.91,8,78.2,79.8,66.0
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-23,Search,Desktop,United States,18-24,Male,907002,29313,3.23,2.46,72243.73,2505,8.55,28.84,346555.03,4.8,9,79.5,67.9,71.5
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-23,Search,Mobile,United States,35-44,Male,468593,13252,2.83,1.87,24745.76,1424,10.75,17.38,200813.06,8.12,10,65.3,79.2,66.0
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-24,Search,Desktop,United States,25-34,Male,533302,16802,3.15,2.09,35114.85,1565,9.31,22.44,208590.64,5.94,8,78.8,70.6,67.2
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-24,Search,Mobile,United States,35-44,Female,850692,21570,2.54,2.49,53641.8,2159,10.01,24.85,388807.92,7.25,7,77.0,71.1,58.9
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-24,Search,Desktop,United States,45-54,Male,414190,7538,1.82,2.46,18534.71,572,7.59,32.4,101953.41,5.5,10,77.1,74.6,69.6
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-08-24,Shopping,Desktop,United States,18-24,Female,369467,11378,3.08,2.42,27525.73,1050,9.23,26.21,198471.68,7.21,10,65.1,64.2,69.2
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-08-24,Shopping,Desktop,United States,18-24,Female,737014,16384,2.22,2.05,33555.35,983,6.0,34.14,193766.58,5.77,9,81.0,70.0,77.9
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-08-24,Shopping,Desktop,United States,35-44,Male,302571,7401,2.45,1.56,11537.06,566,7.65,20.38,82906.57,7.19,9,70.9,82.8,66.5
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-08-24,Search,Mobile,United States,45-54,Male,676744,18347,2.71,2.18,40058.27,2012,10.97,19.91,338096.1,8.44,9,80.7,70.4,61.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-08-24,Search,Desktop,United States,25-34,Male,919397,21864,2.38,1.92,41992.29,2076,9.5,20.23,329652.59,7.85,10,85.2,83.6,68.5
Back_To_School_2024,school_AG,school supplies,Exact,2024-08-24,Search,Desktop,United States,35-44,Male,596046,14075,2.36,1.86,26117.48,1544,10.97,16.92,207951.1,7.96,8,73.0,65.4,72.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-08-24,Search,Mobile,United States,25-34,Female,770456,23706,3.08,1.87,44436.37,2519,10.63,17.64,496527.97,11.17,10,81.1,75.7,60.9
Spring_Launch_2024,spring_AG,spring sale,Broad,2024-08-24,Search,Mobile,United States,18-24,Female,408145,11898,2.92,1.79,21274.17,992,8.34,21.45,135374.16,6.36,8,78.6,64.8,71.1
Spring_Launch_2024,spring_AG,spring deals,Phrase,2024-08-24,Search,Mobile,United States,35-44,Female,730389,16338,2.24,2.45,40006.25,1621,9.92,24.68,267115.55,6.68,9,84.4,80.8,71.9
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-08-24,Shopping,Mobile,United States,25-34,Female,247233,6169,2.5,2.36,14586.12,558,9.05,26.14,93746.1,6.43,10,85.2,62.4,58.0
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-08-24,Search,Desktop,United States,45-54,Male,893233,16147,1.81,1.83,29590.08,1721,10.66,17.19,305677.26,10.33,10,78.3,76.4,64.3
New_Year_2024,new_AG,new year deals,Broad,2024-08-24,Shopping,Desktop,United States,45-54,Female,808456,21787,2.69,1.81,39341.12,2180,10.01,18.05,334053.15,8.49,7,65.4,66.5,66.1
New_Year_2024,new_AG,new year sale,Phrase,2024-08-24,Search,Desktop,United States,25-34,Male,1103783,26199,2.37,1.59,41651.27,1821,6.95,22.87,305809.37,7.34,9,67.7,63.5,72.4
Q3_Promo_2024,summer_AG,summer promo,Phrase,2024-08-24,Search,Mobile,United States,25-34,Female,578507,17505,3.03,2.34,41030.57,1380,7.88,29.73,249055.53,6.07,9,76.9,62.6,66.0
Q3_Promo_2024,q3_AG,q3 deals,Broad,2024-08-24,Shopping,Desktop,United States,45-54,Male,336683,6312,1.87,1.56,9821.49,684,10.84,14.36,128398.61,13.07,7,73.6,67.5,59.3
Flash_Sale_2024,flash_AG,flash sale,Exact,2024-08-24,Search,Desktop,United States,45-54,Male,731717,19394,2.65,2.3,44550.02,1204,6.21,37.0,192133.62,4.31,9,85.7,64.7,66.0
Flash_Sale_2024,limited_AG,limited time,Phrase,2024-08-24,Shopping,Desktop,United States,25-34,Female,817426,15948,1.95,2.34,37301.51,1515,9.5,24.62,241131.53,6.46,9,72.1,80.2,59.7
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-08-25,Shopping,Mobile,United States,25-34,Female,501190,15586,3.11,2.32,36115.98,1543,9.9,23.41,267220.46,7.4,9,70.3,82.5,67.8
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-08-25,Shopping,Desktop,United States,45-54,Female,441152,10139,2.3,1.52,15379.25,735,7.25,20.92,106137.75,6.9,7,66.8,62.8,62.4
Black_Friday_2024,black_AG,black friday deals,Exact,2024-08-25,Search,Mobile,United States,45-54,Male,253655,4610,1.82,1.64,7548.06,321,6.96,23.51,51184.58,6.78,7,76.9,69.1,60.7
